"Version","Design","Route","Model","Species","Records","SumDifference","MeanDifference","ContributionToRecordMean","ContributionToSpeciesMean"
"v34_record_training","fivefold","joint_bb","M3","Carassius_auratus",4,3.24656360981532,0.811640902453831,0.021219369998793,0.0159145274990947
"v34_record_training","fivefold","joint_bb","M3","Carassius_carassius",1,1.22016502236239,1.22016502236239,0.00797493478668229,0.0239248043600469
"v34_record_training","fivefold","joint_bb","M3","Channa_argus",1,0.65866123691359,0.65866123691359,0.00430497540466399,0.012914926213992
"v34_record_training","fivefold","joint_bb","M3","Cirrhinus_molitorella",1,1.22016502236239,1.22016502236239,0.00797493478668229,0.0239248043600469
"v34_record_training","fivefold","joint_bb","M3","Cromileptes_altivelis",6,0.852110298391081,0.14201838306518,0.00556934835549726,0.00278467417774863
"v34_record_training","fivefold","joint_bb","M3","Ctenopharyngodon_idella",1,0.959273345970806,0.959273345970806,0.00626976043118174,0.0188092812935452
"v34_record_training","fivefold","joint_bb","M3","Danio_rerio",3,1.03677416489042,0.345591388296807,0.00677630173130994,0.00677630173130994
"v34_record_training","fivefold","joint_bb","M3","Eleutheronema_tetradactylum",1,-0.11248524789264,-0.11248524789264,-0.000735197698644705,-0.00220559309593412
"v34_record_training","fivefold","joint_bb","M3","Epinephelus_bruneus",3,-0.104036178562122,-0.034678726187374,-0.000679975023281843,-0.000679975023281843
"v34_record_training","fivefold","joint_bb","M3","Epinephelus_coioides",2,0.116825884961963,0.0584129424809814,0.000763567875568385,0.00114535181335258
"v34_record_training","fivefold","joint_bb","M3","Epinephelus_fuscoguttatus",2,0.10565469067808,0.0528273453390402,0.000690553533843663,0.00103583030076549
"v34_record_training","fivefold","joint_bb","M3","Epinephelus_lanceolatus",2,0.01786867563964,0.00893433781982,0.00011678872967085,0.000175183094506275
"v34_record_training","fivefold","joint_bb","M3","Epinephelus_malabaricus",3,0.406289295351875,0.135429765117292,0.00265548559053513,0.00265548559053513
"v34_record_training","fivefold","joint_bb","M3","Larimichthys_crocea",2,0.32873062804912,0.16436531402456,0.00214856619639948,0.00322284929459922
"v34_record_training","fivefold","joint_bb","M3","Lateolabrax_japonicus",4,0.0631519380379251,0.0157879845094813,0.000412757764953759,0.000309568323715319
"v34_record_training","fivefold","joint_bb","M3","Lateolabrax_maculatus",1,0.15656908315841,0.15656908315841,0.00102332734090464,0.00306998202271392
"v34_record_training","fivefold","joint_bb","M3","Lates_calcarifer",4,0.116352117649004,0.0290880294122509,0.00076047135718303,0.000570353517887273
"v34_record_training","fivefold","joint_bb","M3","Lethrinus_nebulosus",2,-0.24387714035802,-0.12193857017901,-0.00159396823763412,-0.00239095235645117
"v34_record_training","fivefold","joint_bb","M3","Lutjanus_erythropterus",1,-0.431470845993504,-0.431470845993504,-0.00282007088884643,-0.0084602126665393
"v34_record_training","fivefold","joint_bb","M3","Maccullochella_peelii",8,1.22622668493666,0.153278335617083,0.00801455349631806,0.00300545756111927
"v34_record_training","fivefold","joint_bb","M3","Micropterus_salmoides",3,-0.630364445466003,-0.210121481822001,-0.00412002905533335,-0.00412002905533335
"v34_record_training","fivefold","joint_bb","M3","Mugil_cephalus",2,0.097607602133394,0.048803801066697,0.000637958183878392,0.000956937275817589
"v34_record_training","fivefold","joint_bb","M3","Oplegnathus_fasciatus",23,2.25130257392354,0.0978827206053712,0.014714395907997,0.00191926903147787
"v34_record_training","fivefold","joint_bb","M3","Oplegnathus_punctatus",1,0.542650834976329,0.542650834976329,0.00354673748350542,0.0106402124505163
"v34_record_training","fivefold","joint_bb","M3","Oreochromis_niloticus",3,-0.887918089514012,-0.295972696504671,-0.00580338620597393,-0.00580338620597393
"v34_record_training","fivefold","joint_bb","M3","Oxyeleotris_marmorata",2,-0.75596078885765,-0.377980394428825,-0.00494092018861209,-0.00741138028291814
"v34_record_training","fivefold","joint_bb","M3","Pagrus_major",9,-0.97958332106662,-0.108842591229624,-0.00640250536644849,-0.00213416845548283
"v34_record_training","fivefold","joint_bb","M3","Pampus_argenteus",5,0.114138765874416,0.0228277531748832,0.000746005005715137,0.000447603003429082
"v34_record_training","fivefold","joint_bb","M3","Paralichthys_olivaceus",2,-0.845746936569651,-0.422873468284826,-0.0055277577553572,-0.0082916366330358
"v34_record_training","fivefold","joint_bb","M3","Platax_orbicularis",1,-0.0611215700702399,-0.0611215700702399,-0.000399487386079999,-0.00119846215824
"v34_record_training","fivefold","joint_bb","M3","Platichthys_stellatus",1,0.103078446074933,0.103078446074933,0.000673715333823092,0.00202114600146927
"v34_record_training","fivefold","joint_bb","M3","Plectropomus_leopardus",2,0.22255670762898,0.11127835381449,0.00145461900411098,0.00218192850616647
"v34_record_training","fivefold","joint_bb","M3","Poecilia_latipinna",1,1.62324288425756,1.62324288425756,0.0106094306160625,0.0318282918481874
"v34_record_training","fivefold","joint_bb","M3","Poecilia_reticulata",3,1.4983236888735,0.4994412296245,0.0097929652867549,0.0097929652867549
"v34_record_training","fivefold","joint_bb","M3","Poropanchax_normani",2,-1.45100902031977,-0.725504510159886,-0.00948371908705733,-0.014225578630586
"v34_record_training","fivefold","joint_bb","M3","Pterapogon_kauderni",3,-0.683921200160354,-0.227973733386785,-0.00447007320366244,-0.00447007320366244
"v34_record_training","fivefold","joint_bb","M3","Pterophyllum_scalare",1,0.078072093479257,0.078072093479257,0.000510275120779458,0.00153082536233837
"v34_record_training","fivefold","joint_bb","M3","Pygocentrus_nattereri",1,-1.14491732448738,-1.14491732448738,-0.00748311976789139,-0.0224493593036742
"v34_record_training","fivefold","joint_bb","M3","Rhabdosargus_sarba",1,-0.17791841841719,-0.17791841841719,-0.00116286547985092,-0.00348859643955275
"v34_record_training","fivefold","joint_bb","M3","Sciaenops_ocellatus",1,0.0686610452206421,0.0686610452206421,0.000448765001442105,0.00134629500432632
"v34_record_training","fivefold","joint_bb","M3","Scophthalmus_maximus",1,0.21193539863747,0.21193539863747,0.00138519868390503,0.0041555960517151
"v34_record_training","fivefold","joint_bb","M3","Seriola_dumerili",2,-0.392122932902572,-0.196061466451286,-0.00256289498629132,-0.00384434247943698
"v34_record_training","fivefold","joint_bb","M3","Siniperca_chuatsi",11,1.12263905113152,0.102058095557411,0.00733751013811453,0.00200113912857669
"v34_record_training","fivefold","joint_bb","M3","Siniperca_scherzeri",4,-0.720113144248952,-0.180028286062238,-0.00470662185783629,-0.00352996639337722
"v34_record_training","fivefold","joint_bb","M3","Thunnus_orientalis",3,-0.449116473487806,-0.149705491162602,-0.002935401787502,-0.002935401787502
"v34_record_training","fivefold","joint_bb","M3","Trichopodus_trichopterus",1,-0.879278412437665,-0.879278412437665,-0.00574691772835075,-0.0172407531850523
"v34_record_training","fivefold","joint_bb","M3","Xiphophorus_hellerii",4,2.87110077684538,0.717775194211344,0.0187653645545449,0.0140740234159087
"v34_record_training","fivefold","joint_bb","M3","Xiphophorus_maculatus",1,1.55073872425345,1.55073872425345,0.0101355472173428,0.0304066416520285
"v34_record_training","tenfold","binary","M1","Acanthopagrus_schlegelii",4,-2.05925244226776,-0.51481311056694,-0.0135477134359721,-0.0102962622113388
"v34_record_training","tenfold","binary","M1","Astronotus_ocellatus",2,0.181102499929,0.0905512499645,0.00119146381532237,0.00181102499929
"v34_record_training","tenfold","binary","M1","Carassius_auratus",4,4.65203002843388,1.16300750710847,0.0306054607133808,0.0232601501421694
"v34_record_training","tenfold","binary","M1","Carassius_carassius",1,1.12650860822441,1.12650860822441,0.00741124084358163,0.0225301721644881
"v34_record_training","tenfold","binary","M1","Channa_argus",1,0.9138265862951,0.9138265862951,0.00601201701509934,0.018276531725902
"v34_record_training","tenfold","binary","M1","Cirrhinus_molitorella",1,1.12650860822441,1.12650860822441,0.00741124084358163,0.0225301721644881
"v34_record_training","tenfold","binary","M1","Cromileptes_altivelis",6,0.630495175258704,0.105082529209784,0.00414799457407042,0.00210165058419568
"v34_record_training","tenfold","binary","M1","Ctenopharyngodon_idella",1,1.07739004777698,1.07739004777698,0.00708809241958536,0.0215478009555395
"v34_record_training","tenfold","binary","M1","Danio_rerio",3,3.25811245046422,1.08603748348807,0.0214349503320015,0.0217207496697615
"v34_record_training","tenfold","binary","M1","Eleutheronema_tetradactylum",1,-0.034892809049735,-0.034892809049735,-0.000229557954274573,-0.0006978561809947
"v34_record_training","tenfold","binary","M1","Epinephelus_bruneus",3,0.30278656572465,0.10092885524155,0.00199201687976743,0.002018577104831
"v34_record_training","tenfold","binary","M1","Epinephelus_coioides",2,0.227322245664468,0.113661122832234,0.00149554108989782,0.00227322245664468
"v34_record_training","tenfold","binary","M1","Epinephelus_fuscoguttatus",2,0.222247842377406,0.111123921188703,0.00146215685774609,0.00222247842377406
"v34_record_training","tenfold","binary","M1","Epinephelus_lanceolatus",2,0.229909355505948,0.114954677752974,0.00151256154938124,0.00229909355505948
"v34_record_training","tenfold","binary","M1","Epinephelus_malabaricus",3,0.333371763566109,0.111123921188703,0.00219323528661914,0.00222247842377406
"v34_record_training","tenfold","binary","M1","Larimichthys_crocea",2,0.317511841021716,0.158755920510858,0.00208889369093234,0.00317511841021716
"v34_record_training","tenfold","binary","M1","Lateolabrax_japonicus",4,-0.0960430377010398,-0.02401075942526,-0.00063186209013842,-0.000480215188505199
"v34_record_training","tenfold","binary","M1","Lateolabrax_maculatus",1,0.111123921188703,0.111123921188703,0.000731078428873046,0.00222247842377406
"v34_record_training","tenfold","binary","M1","Lates_calcarifer",4,-0.00134864872327006,-0.000337162180817516,-8.87268896888199e-06,-6.74324361635031e-06
"v34_record_training","tenfold","binary","M1","Lethrinus_nebulosus",2,-1.8959646364703,-0.94798231823515,-0.0124734515557257,-0.018959646364703
"v34_record_training","tenfold","binary","M1","Lutjanus_erythropterus",1,0.121019265143387,0.121019265143387,0.000796179375943335,0.00242038530286774
"v34_record_training","tenfold","binary","M1","Maccullochella_peelii",8,-0.00619616976003801,-0.000774521220004751,-4.07642747370921e-05,-1.5490424400095e-05
"v34_record_training","tenfold","binary","M1","Micropterus_salmoides",3,-0.060276739687188,-0.020092246562396,-0.000396557497942026,-0.00040184493124792
"v34_record_training","tenfold","binary","M1","Mugil_cephalus",2,-0.037230888569279,-0.0186154442846395,-0.000244940056376836,-0.00037230888569279
"v34_record_training","tenfold","binary","M1","Oplegnathus_fasciatus",23,1.75096963516,0.076129114572174,0.0115195370734211,0.00152258229144348
"v34_record_training","tenfold","binary","M1","Oplegnathus_punctatus",1,0.058246004283112,0.058246004283112,0.000383197396599421,0.00116492008566224
"v34_record_training","tenfold","binary","M1","Oreochromis_niloticus",3,-0.164265248707962,-0.0547550829026539,-0.00108069242571028,-0.00109510165805308
"v34_record_training","tenfold","binary","M1","Oxyeleotris_marmorata",2,-0.0272279254576561,-0.013613962728828,-0.000179131088537211,-0.000272279254576561
"v34_record_training","tenfold","binary","M1","Pagrus_major",9,-0.251327834404764,-0.0279253149338627,-0.00165347259476819,-0.000558506298677254
"v34_record_training","tenfold","binary","M1","Pampus_argenteus",5,0.605096325716935,0.121019265143387,0.00398089687971668,0.00242038530286774
"v34_record_training","tenfold","binary","M1","Paralichthys_olivaceus",2,0.2494395556877,0.12471977784385,0.00164104970847171,0.002494395556877
"v34_record_training","tenfold","binary","M1","Platax_orbicularis",1,0.120697532477319,0.120697532477319,0.000794062713666572,0.00241395064954638
"v34_record_training","tenfold","binary","M1","Platichthys_stellatus",1,0.113125912207004,0.113125912207004,0.0007442494224145,0.00226251824414008
"v34_record_training","tenfold","binary","M1","Plectropomus_leopardus",2,0.210165058419568,0.105082529209784,0.00138266485802347,0.00210165058419568
"v34_record_training","tenfold","binary","M1","Poecilia_latipinna",1,0.570794060480712,0.570794060480712,0.00375522408210995,0.0114158812096142
"v34_record_training","tenfold","binary","M1","Poecilia_reticulata",3,1.25553343473732,0.41851114491244,0.00826008838642973,0.0083702228982488
"v34_record_training","tenfold","binary","M1","Poropanchax_normani",2,-0.580126919241662,-0.290063459620831,-0.00381662446869514,-0.00580126919241662
"v34_record_training","tenfold","binary","M1","Pterapogon_kauderni",3,-1.45384268659758,-0.484614228865859,-0.00956475451708932,-0.00969228457731718
"v34_record_training","tenfold","binary","M1","Pterophyllum_scalare",1,0.095972112417223,0.095972112417223,0.000631395476429099,0.00191944224834446
"v34_record_training","tenfold","binary","M1","Pygocentrus_nattereri",1,-0.639859854369083,-0.639859854369083,-0.00420960430505976,-0.0127971970873817
"v34_record_training","tenfold","binary","M1","Rhabdosargus_sarba",1,-0.05011604410435,-0.05011604410435,-0.000329710816475987,-0.001002320882087
"v34_record_training","tenfold","binary","M1","Sciaenops_ocellatus",1,0.113125912207004,0.113125912207004,0.0007442494224145,0.00226251824414008
"v34_record_training","tenfold","binary","M1","Scophthalmus_maximus",1,0.116218741022459,0.116218741022459,0.000764596980410914,0.00232437482044918
"v34_record_training","tenfold","binary","M1","Seriola_dumerili",2,0.2494395556877,0.12471977784385,0.00164104970847171,0.002494395556877
"v34_record_training","tenfold","binary","M1","Siniperca_chuatsi",11,1.43257448181747,0.130234043801588,0.00942483211722018,0.00260468087603176
"v34_record_training","tenfold","binary","M1","Siniperca_scherzeri",4,-0.0915161770856281,-0.022879044271407,-0.000602080112405448,-0.000457580885428141
"v34_record_training","tenfold","binary","M1","Thunnus_orientalis",3,-0.239805868434154,-0.0799352894780514,-0.0015776701870668,-0.00159870578956103
"v34_record_training","tenfold","binary","M1","Trichopodus_trichopterus",1,-0.568362139352691,-0.568362139352691,-0.00373922460100455,-0.0113672427870538
"v34_record_training","tenfold","binary","M1","Xiphophorus_hellerii",4,1.46647363790592,0.36661840947648,0.00964785288096,0.0073323681895296
"v34_record_training","tenfold","binary","M1","Xiphophorus_maculatus",1,0.514237370449286,0.514237370449286,0.00338314059506109,0.0102847474089857
"v34_record_training","tenfold","binary","M2","Acanthopagrus_schlegelii",4,-3.14204652681544,-0.78551163170386,-0.0206713587290489,-0.0157102326340772
"v34_record_training","tenfold","binary","M2","Astronotus_ocellatus",2,0.142023800646782,0.071011900323391,0.000934367109518303,0.00142023800646782
"v34_record_training","tenfold","binary","M2","Carassius_auratus",4,4.54686918517422,1.13671729629356,0.0299136130603567,0.0227343459258711
"v34_record_training","tenfold","binary","M2","Carassius_carassius",1,1.10825770619202,1.10825770619202,0.00729116911968432,0.0221651541238403
"v34_record_training","tenfold","binary","M2","Channa_argus",1,0.726651090617985,0.726651090617985,0.00478059928038148,0.0145330218123597
"v34_record_training","tenfold","binary","M2","Cirrhinus_molitorella",1,1.10825770619202,1.10825770619202,0.00729116911968432,0.0221651541238403
"v34_record_training","tenfold","binary","M2","Cromileptes_altivelis",6,0.333100190741814,0.055516698456969,0.00219144862330141,0.00111033396913938
"v34_record_training","tenfold","binary","M2","Ctenopharyngodon_idella",1,1.06472766634065,1.06472766634065,0.00700478727855688,0.0212945533268129
"v34_record_training","tenfold","binary","M2","Danio_rerio",3,2.75014051918669,0.916713506395563,0.0180930297314914,0.0183342701279113
"v34_record_training","tenfold","binary","M2","Eleutheronema_tetradactylum",1,0.061806117017945,0.061806117017945,0.000406619190907533,0.0012361223403589
"v34_record_training","tenfold","binary","M2","Epinephelus_bruneus",3,0.235244940460215,0.078414980153405,0.0015476640819751,0.0015682996030681
"v34_record_training","tenfold","binary","M2","Epinephelus_coioides",2,0.188554310606002,0.094277155303001,0.0012404888855658,0.00188554310606002
"v34_record_training","tenfold","binary","M2","Epinephelus_fuscoguttatus",2,0.180362214995902,0.090181107497951,0.00118659351970988,0.00180362214995902
"v34_record_training","tenfold","binary","M2","Epinephelus_lanceolatus",2,0.183252647721098,0.091626323860549,0.00120560952448091,0.00183252647721098
"v34_record_training","tenfold","binary","M2","Epinephelus_malabaricus",3,0.270543322493853,0.090181107497951,0.00177989027956482,0.00180362214995902
"v34_record_training","tenfold","binary","M2","Larimichthys_crocea",2,0.230902187230906,0.115451093615453,0.00151909333704543,0.00230902187230906
"v34_record_training","tenfold","binary","M2","Lateolabrax_japonicus",4,-0.0599618953012669,-0.0149904738253167,-0.000394486153297809,-0.000299809476506335
"v34_record_training","tenfold","binary","M2","Lateolabrax_maculatus",1,0.090181107497951,0.090181107497951,0.000593296759854941,0.00180362214995902
"v34_record_training","tenfold","binary","M2","Lates_calcarifer",4,0.00186677504453886,0.000466693761134715,1.2281414766703e-05,9.3338752226943e-06
"v34_record_training","tenfold","binary","M2","Lethrinus_nebulosus",2,-1.57102326340772,-0.78551163170386,-0.0103356793645245,-0.0157102326340772
"v34_record_training","tenfold","binary","M2","Lutjanus_erythropterus",1,0.078510786285375,0.078510786285375,0.000516518330824835,0.0015702157257075
"v34_record_training","tenfold","binary","M2","Maccullochella_peelii",8,-0.198985310750232,-0.024873163843779,-0.00130911388651468,-0.00049746327687558
"v34_record_training","tenfold","binary","M2","Micropterus_salmoides",3,-0.170344948055064,-0.056781649351688,-0.00112069044773068,-0.00113563298703376
"v34_record_training","tenfold","binary","M2","Mugil_cephalus",2,0.037277596987857,0.0186387984939285,0.000245247348604323,0.00037277596987857
"v34_record_training","tenfold","binary","M2","Oplegnathus_fasciatus",23,1.42154069141274,0.061806117017945,0.00935224139087326,0.0012361223403589
"v34_record_training","tenfold","binary","M2","Oplegnathus_punctatus",1,0.04550964627651,0.04550964627651,0.000299405567608618,0.0009101929255302
"v34_record_training","tenfold","binary","M2","Oreochromis_niloticus",3,-0.120857812300218,-0.040285937433406,-0.000795117186185644,-0.000805718748668119
"v34_record_training","tenfold","binary","M2","Oxyeleotris_marmorata",2,0.15682996030681,0.078414980153405,0.00103177605465007,0.0015682996030681
"v34_record_training","tenfold","binary","M2","Pagrus_major",9,0.409042725938986,0.0454491917709984,0.00269107056538807,0.000908983835419969
"v34_record_training","tenfold","binary","M2","Pampus_argenteus",5,0.392553931426875,0.078510786285375,0.00258259165412418,0.0015702157257075
"v34_record_training","tenfold","binary","M2","Paralichthys_olivaceus",2,0.13738321713329,0.068691608566645,0.000903836954824276,0.0013738321713329
"v34_record_training","tenfold","binary","M2","Platax_orbicularis",1,0.077776575347131,0.077776575347131,0.000511687995704809,0.00155553150694262
"v34_record_training","tenfold","binary","M2","Platichthys_stellatus",1,0.067554496352317,0.067554496352317,0.000444437476002086,0.00135108992704634
"v34_record_training","tenfold","binary","M2","Plectropomus_leopardus",2,0.111033396913938,0.055516698456969,0.000730482874433803,0.00111033396913938
"v34_record_training","tenfold","binary","M2","Poecilia_latipinna",1,0.630673954879769,0.630673954879769,0.00414917075578795,0.0126134790975954
"v34_record_training","tenfold","binary","M2","Poecilia_reticulata",3,1.60201774199057,0.534005913996856,0.0105395904078327,0.0106801182799371
"v34_record_training","tenfold","binary","M2","Poropanchax_normani",2,-0.682487262190124,-0.341243631095062,-0.0044900477775666,-0.00682487262190124
"v34_record_training","tenfold","binary","M2","Pterapogon_kauderni",3,-0.848251573950201,-0.282750524650067,-0.00558060246019869,-0.00565501049300134
"v34_record_training","tenfold","binary","M2","Pterophyllum_scalare",1,0.074990295864947,0.074990295864947,0.000493357209637809,0.00149980591729894
"v34_record_training","tenfold","binary","M2","Pygocentrus_nattereri",1,-0.812248046101554,-0.812248046101554,-0.00534373714540496,-0.0162449609220311
"v34_record_training","tenfold","binary","M2","Rhabdosargus_sarba",1,-0.29718610123548,-0.29718610123548,-0.00195517171865447,-0.0059437220247096
"v34_record_training","tenfold","binary","M2","Sciaenops_ocellatus",1,0.067554496352317,0.067554496352317,0.000444437476002086,0.00135108992704634
"v34_record_training","tenfold","binary","M2","Scophthalmus_maximus",1,0.067687725077001,0.067687725077001,0.000445313980769743,0.00135375450154002
"v34_record_training","tenfold","binary","M2","Seriola_dumerili",2,0.13738321713329,0.068691608566645,0.000903836954824276,0.0013738321713329
"v34_record_training","tenfold","binary","M2","Siniperca_chuatsi",11,1.18245983401006,0.107496348546369,0.00777934101322407,0.00214992697092738
"v34_record_training","tenfold","binary","M2","Siniperca_scherzeri",4,-0.0607651470610241,-0.015191286765256,-0.000399770704348843,-0.00030382573530512
"v34_record_training","tenfold","binary","M2","Thunnus_orientalis",3,-0.166200880284236,-0.0554002934280787,-0.00109342684397524,-0.00110800586856157
"v34_record_training","tenfold","binary","M2","Trichopodus_trichopterus",1,-0.324227692263491,-0.324227692263491,-0.00213307692278613,-0.00648455384526982
"v34_record_training","tenfold","binary","M2","Xiphophorus_hellerii",4,2.05442081178684,0.51360520294671,0.0135159263933345,0.0102721040589342
"v34_record_training","tenfold","binary","M2","Xiphophorus_maculatus",1,0.607870338897294,0.607870338897294,0.00399914696642957,0.0121574067779459
"v34_record_training","tenfold","binary","M3","Acanthopagrus_schlegelii",4,-0.11755069268664,-0.02938767317166,-0.000773359820306843,-0.0005877534634332
"v34_record_training","tenfold","binary","M3","Astronotus_ocellatus",2,0.191198649103182,0.095599324551591,0.00125788584936304,0.00191198649103182
"v34_record_training","tenfold","binary","M3","Carassius_auratus",4,4.67946154157548,1.16986538539387,0.0307859311945755,0.0233973077078774
"v34_record_training","tenfold","binary","M3","Carassius_carassius",1,1.14519611086491,1.14519611086491,0.00753418493990069,0.0229039222172981
"v34_record_training","tenfold","binary","M3","Channa_argus",1,0.73935124924456,0.73935124924456,0.00486415295555632,0.0147870249848912
"v34_record_training","tenfold","binary","M3","Cirrhinus_molitorella",1,1.14519611086491,1.14519611086491,0.00753418493990069,0.0229039222172981
"v34_record_training","tenfold","binary","M3","Cromileptes_altivelis",6,0.22470707231115,0.037451178718525,0.00147833600204704,0.0007490235743705
"v34_record_training","tenfold","binary","M3","Ctenopharyngodon_idella",1,1.0280889836195,1.0280889836195,0.00676374331328618,0.02056177967239
"v34_record_training","tenfold","binary","M3","Danio_rerio",3,2.73609944923293,0.91203314974431,0.0180006542712693,0.0182406629948862
"v34_record_training","tenfold","binary","M3","Eleutheronema_tetradactylum",1,-0.093750226451218,-0.093750226451218,-0.000616777805600118,-0.00187500452902436
"v34_record_training","tenfold","binary","M3","Epinephelus_bruneus",3,0.293721760140402,0.097907253380134,0.0019323800009237,0.00195814506760268
"v34_record_training","tenfold","binary","M3","Epinephelus_coioides",2,0.244129241259782,0.122064620629891,0.00160611342934067,0.00244129241259782
"v34_record_training","tenfold","binary","M3","Epinephelus_fuscoguttatus",2,0.217141811610414,0.108570905805207,0.00142856455006851,0.00217141811610414
"v34_record_training","tenfold","binary","M3","Epinephelus_lanceolatus",2,0.21347883385775,0.106739416928875,0.00140446601222204,0.0021347883385775
"v34_record_training","tenfold","binary","M3","Epinephelus_malabaricus",3,0.325712717415621,0.108570905805207,0.00214284682510277,0.00217141811610414
"v34_record_training","tenfold","binary","M3","Larimichthys_crocea",2,0.201814223902568,0.100907111951284,0.00132772515725374,0.00201814223902568
"v34_record_training","tenfold","binary","M3","Lateolabrax_japonicus",4,-0.107221110981347,-0.0268052777453367,-0.000705402045929914,-0.000536105554906735
"v34_record_training","tenfold","binary","M3","Lateolabrax_maculatus",1,0.108570905805207,0.108570905805207,0.000714282275034256,0.00217141811610414
"v34_record_training","tenfold","binary","M3","Lates_calcarifer",4,-0.00382715461459399,-0.000956788653648497,-2.51786487802236e-05,-1.91357730729699e-05
"v34_record_training","tenfold","binary","M3","Lethrinus_nebulosus",2,-1.30376988877294,-0.65188494438647,-0.00857743347876934,-0.0130376988877294
"v34_record_training","tenfold","binary","M3","Lutjanus_erythropterus",1,0.118187903917159,0.118187903917159,0.000777551999454993,0.00236375807834318
"v34_record_training","tenfold","binary","M3","Maccullochella_peelii",8,-0.10421179080854,-0.0130264738510675,-0.000685603886898289,-0.00026052947702135
"v34_record_training","tenfold","binary","M3","Micropterus_salmoides",3,-0.213567143165502,-0.071189047721834,-0.00140504699450988,-0.00142378095443668
"v34_record_training","tenfold","binary","M3","Mugil_cephalus",2,-0.410897385427731,-0.205448692713866,-0.00270327227255086,-0.00410897385427731
"v34_record_training","tenfold","binary","M3","Oplegnathus_fasciatus",23,2.59218323236982,0.112703618798688,0.0170538370550646,0.00225407237597376
"v34_record_training","tenfold","binary","M3","Oplegnathus_punctatus",1,0.146411743184217,0.146411743184217,0.000963235152527747,0.00292823486368435
"v34_record_training","tenfold","binary","M3","Oreochromis_niloticus",3,-0.185834322913958,-0.0619447743046526,-0.00122259422969709,-0.00123889548609305
"v34_record_training","tenfold","binary","M3","Oxyeleotris_marmorata",2,-0.743625689349136,-0.371812844674568,-0.00489227427203379,-0.00743625689349136
"v34_record_training","tenfold","binary","M3","Pagrus_major",9,-0.161266879269136,-0.0179185421410151,-0.00106096631098116,-0.000358370842820303
"v34_record_training","tenfold","binary","M3","Pampus_argenteus",5,0.341824542182195,0.068364908436439,0.00224884567225128,0.00136729816872878
"v34_record_training","tenfold","binary","M3","Paralichthys_olivaceus",2,-0.381853471250126,-0.190926735625063,-0.00251219388980346,-0.00381853471250126
"v34_record_training","tenfold","binary","M3","Platax_orbicularis",1,0.160301271057071,0.160301271057071,0.00105461362537547,0.00320602542114142
"v34_record_training","tenfold","binary","M3","Platichthys_stellatus",1,-0.077903347740601,-0.077903347740601,-0.000512522024609217,-0.00155806695481202
"v34_record_training","tenfold","binary","M3","Plectropomus_leopardus",2,0.197673260815678,0.098836630407839,0.00130048197905051,0.00197673260815678
"v34_record_training","tenfold","binary","M3","Poecilia_latipinna",1,0.424857719717137,0.424857719717137,0.00279511657708643,0.00849715439434274
"v34_record_training","tenfold","binary","M3","Poecilia_reticulata",3,1.37908077221328,0.45969359073776,0.00907289981719263,0.0091938718147552
"v34_record_training","tenfold","binary","M3","Poropanchax_normani",2,-0.572352938458704,-0.286176469229352,-0.00376547985828095,-0.00572352938458704
"v34_record_training","tenfold","binary","M3","Pterapogon_kauderni",3,-0.707982554369382,-0.235994184789794,-0.00465777996295646,-0.00471988369579588
"v34_record_training","tenfold","binary","M3","Pterophyllum_scalare",1,0.097656680812696,0.097656680812696,0.000642478163241421,0.00195313361625392
"v34_record_training","tenfold","binary","M3","Pygocentrus_nattereri",1,-0.496261610818238,-0.496261610818238,-0.00326487901854104,-0.00992523221636476
"v34_record_training","tenfold","binary","M3","Rhabdosargus_sarba",1,-0.0925757540210799,-0.0925757540210799,-0.000609051013296578,-0.0018515150804216
"v34_record_training","tenfold","binary","M3","Sciaenops_ocellatus",1,0.064350014811704,0.064350014811704,0.000423355360603316,0.00128700029623408
"v34_record_training","tenfold","binary","M3","Scophthalmus_maximus",1,0.065724999688588,0.065724999688588,0.00043240131374071,0.00131449999377176
"v34_record_training","tenfold","binary","M3","Seriola_dumerili",2,0.171952227138746,0.085976113569373,0.00113126465222859,0.00171952227138746
"v34_record_training","tenfold","binary","M3","Siniperca_chuatsi",11,1.64388111496775,0.149443737724341,0.0108150073353142,0.00298887475448682
"v34_record_training","tenfold","binary","M3","Siniperca_scherzeri",4,-0.087360299178742,-0.0218400747946855,-0.00057473881038646,-0.00043680149589371
"v34_record_training","tenfold","binary","M3","Thunnus_orientalis",3,-0.246434562447778,-0.0821448541492594,-0.0016212800161038,-0.00164289708298519
"v34_record_training","tenfold","binary","M3","Trichopodus_trichopterus",1,-0.373573497659309,-0.373573497659309,-0.00245772037933756,-0.00747146995318618
"v34_record_training","tenfold","binary","M3","Xiphophorus_hellerii",4,1.67397587375804,0.41849396843951,0.0110129991694608,0.0083698793687902
"v34_record_training","tenfold","binary","M3","Xiphophorus_maculatus",1,0.526455938324436,0.526455938324436,0.00346352591002918,0.0105291187664887
"v34_record_training","tenfold","joint_bb","M1","Acanthopagrus_schlegelii",4,-0.0879280390257899,-0.0219820097564475,-0.000574693065528039,-0.000431019799146029
"v34_record_training","tenfold","joint_bb","M1","Anabas_testudineus",1,-0.549288998918181,-0.549288998918181,-0.00359012417593583,-0.0107703725278075
"v34_record_training","tenfold","joint_bb","M1","Astronotus_ocellatus",2,0.29985058009046,0.14992529004523,0.00195980771300954,0.00293971156951432
