"Design","Fold","Route","Model","TrainWeighting","EvalWeighting","RecordsUsed","SpeciesUsed","LogScoreRecordsUsed","LogScoreSpeciesUsed","PointSpeciesUsed","PISpeciesUsed","WeightSum","ELPD","MeanLogScore","AUC","Brier","MAE","RMSE","Bias","PointRecords","PICoverage","MeanPIWidth","PIRecords","Aggregation"
"tenfold",6,"binary","M2","record_equal","species_equal",31,5,31,5,0,0,31,-34.8180511961643,-1.12316294181175,0.333333333333333,0.390412955510745,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M2","record_equal","record_equal",12,5,12,5,0,0,12,-2.64573569375947,-0.220477974479956,1,0.0394916812413691,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M2","record_equal","species_equal",12,5,12,5,0,0,12,-2.78720732152241,-0.232267276793534,1,0.0436630657787774,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M2","record_equal","record_equal",19,5,19,5,0,0,19,-7.85034500912231,-0.413176053111701,0.8,0.121965941117176,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M2","record_equal","species_equal",19,5,19,5,0,0,19,-7.95507312152888,-0.418688059027836,0.833333333333333,0.124170740631792,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M2","record_equal","record_equal",15,5,15,5,0,0,15,-9.71088881314573,-0.647392587543048,0.768518518518518,0.228004931923073,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M2","record_equal","species_equal",15,5,15,5,0,0,15,-8.358090158973,-0.5572060105982,0.851648351648352,0.191650333023337,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M2","record_equal","record_equal",9,5,9,5,0,0,9,-5.65767112125979,-0.628630124584421,0.777777777777778,0.210306216238099,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M2","record_equal","species_equal",9,5,9,5,0,0,9,-6.92610789055945,-0.769567543395494,0.583333333333333,0.271942150035974,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M2","species_equal","record_equal",10,5,10,5,0,0,10,-4.06523597822004,-0.406523597822004,1,0.120675783408009,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M2","species_equal","species_equal",10,5,10,5,0,0,10,-4.12616364472428,-0.412616364472428,1,0.123720830948717,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","M2","species_equal","record_equal",10,5,10,5,0,0,10,-6.71577188622079,-0.671577188622079,0.74,0.239743434692092,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","M2","species_equal","species_equal",10,5,10,5,0,0,10,-6.41115196398807,-0.641115196398807,0.670454545454546,0.226993328583826,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","M2","species_equal","record_equal",9,5,9,5,0,0,9,-3.61550625887473,-0.401722917652748,0.861111111111111,0.11566074836511,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","M2","species_equal","species_equal",9,5,9,5,0,0,9,-3.01353680345859,-0.33483742260651,0.964646464646465,0.0855907782903814,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","M2","species_equal","record_equal",21,5,21,5,0,0,21,-6.85782685349089,-0.326563183499566,0.75,0.0826315904502879,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","M2","species_equal","species_equal",21,5,21,5,0,0,21,-7.54390751621519,-0.359233691248342,0.607142857142857,0.0968608494320074,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","M2","species_equal","record_equal",16,5,16,5,0,0,16,-5.69580956671786,-0.355988097919866,0.266666666666667,0.0962420064971497,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","M2","species_equal","species_equal",16,5,16,5,0,0,16,-5.96765551090126,-0.372978469431329,0.0909090909090909,0.103548010436376,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","M2","species_equal","record_equal",31,5,31,5,0,0,31,-18.9772580246401,-0.612169613698068,0.142857142857143,0.190613560141721,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","M2","species_equal","species_equal",31,5,31,5,0,0,31,-34.4910455623846,-1.11261437298015,0.333333333333333,0.388970233526541,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M2","species_equal","record_equal",12,5,12,5,0,0,12,-2.8948179101561,-0.241234825846342,1,0.0461710124551906,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M2","species_equal","species_equal",12,5,12,5,0,0,12,-2.95839181901936,-0.246532651584947,1,0.0479718122596239,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M2","species_equal","record_equal",19,5,19,5,0,0,19,-7.6513079521923,-0.402700418536437,0.914285714285714,0.117527979634941,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M2","species_equal","species_equal",19,5,19,5,0,0,19,-7.72202788089033,-0.40642252004686,0.928571428571429,0.118850539224018,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M2","species_equal","record_equal",15,5,15,5,0,0,15,-8.97636060351736,-0.598424040234491,0.842592592592593,0.206293502376176,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M2","species_equal","species_equal",15,5,15,5,0,0,15,-7.77551151903088,-0.518367434602059,0.93956043956044,0.17268077520507,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M2","species_equal","record_equal",9,5,9,5,0,0,9,-5.32742454001686,-0.591936060001874,0.777777777777778,0.194112785139889,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M2","species_equal","species_equal",9,5,9,5,0,0,9,-6.90909083117352,-0.76767675901928,0.583333333333333,0.26673239406579,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M3","record_equal","record_equal",10,5,10,5,0,0,10,-4.1545211382257,-0.41545211382257,1,0.124248460813394,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M3","record_equal","species_equal",10,5,10,5,0,0,10,-4.48992426475198,-0.448992426475198,1,0.140859057928581,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","M3","record_equal","record_equal",10,5,10,5,0,0,10,-7.66714700291786,-0.766714700291786,0.7,0.28491517174189,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","M3","record_equal","species_equal",10,5,10,5,0,0,10,-5.84450473675358,-0.584450473675358,0.602272727272727,0.204483299345223,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","M3","record_equal","record_equal",9,5,9,5,0,0,9,-3.41465537776742,-0.379406153085268,0.861111111111111,0.108802798970708,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","M3","record_equal","species_equal",9,5,9,5,0,0,9,-2.65062809991933,-0.29451423332437,0.964646464646465,0.0733114628970187,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","M3","record_equal","record_equal",21,5,21,5,0,0,21,-5.9337905361173,-0.282561454100824,0.65,0.0688291148406694,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","M3","record_equal","species_equal",21,5,21,5,0,0,21,-7.0153131588601,-0.33406253137429,0.392857142857143,0.0883847306726362,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","M3","record_equal","record_equal",16,5,16,5,0,0,16,-5.76366982960393,-0.360229364350246,0.666666666666667,0.0989281931304812,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","M3","record_equal","species_equal",16,5,16,5,0,0,16,-5.42005782553847,-0.338753614096155,0.704545454545454,0.0925968827276746,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","M3","record_equal","record_equal",31,5,31,5,0,0,31,-15.0828321917479,-0.486542973927351,0.69047619047619,0.15767745640293,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","M3","record_equal","species_equal",31,5,31,5,0,0,31,-31.2265426683735,-1.00730782801205,0.5,0.372127156969022,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M3","record_equal","record_equal",12,5,12,5,0,0,12,-3.53540547806927,-0.29461712317244,1,0.0726564046238701,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M3","record_equal","species_equal",12,5,12,5,0,0,12,-3.83803050841732,-0.319835875701443,1,0.0834274581685153,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M3","record_equal","record_equal",19,5,19,5,0,0,19,-7.91842841538185,-0.416759390283255,0.828571428571429,0.123340713277515,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M3","record_equal","species_equal",19,5,19,5,0,0,19,-7.90756633808444,-0.416187702004444,0.880952380952381,0.123757259491802,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M3","record_equal","record_equal",15,5,15,5,0,0,15,-10.4358895710304,-0.695725971402029,0.694444444444444,0.245188105659245,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M3","record_equal","species_equal",15,5,15,5,0,0,15,-9.66373650929613,-0.644249100619742,0.675824175824176,0.221117450229594,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M3","record_equal","record_equal",9,5,9,5,0,0,9,-5.09673183837843,-0.566303537597603,0.888888888888889,0.188013535898912,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M3","record_equal","species_equal",9,5,9,5,0,0,9,-6.19453775387296,-0.688281972652552,0.833333333333333,0.245920567431108,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M3","species_equal","record_equal",10,5,10,5,0,0,10,-4.24118840132504,-0.424118840132504,0.666666666666667,0.127269277686456,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M3","species_equal","species_equal",10,5,10,5,0,0,10,-4.53789542011013,-0.453789542011013,0.75,0.141972916932216,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","M3","species_equal","record_equal",10,5,10,5,0,0,10,-7.08610860644186,-0.708610860644186,0.7,0.258902685923165,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","M3","species_equal","species_equal",10,5,10,5,0,0,10,-5.92479775196304,-0.592479775196304,0.602272727272727,0.206660122648454,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","M3","species_equal","record_equal",9,5,9,5,0,0,9,-3.48525036071387,-0.387250040079319,0.861111111111111,0.110347850061507,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","M3","species_equal","species_equal",9,5,9,5,0,0,9,-2.79869882776679,-0.310966536418533,0.964646464646465,0.0767446355665277,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","M3","species_equal","record_equal",21,5,21,5,0,0,21,-6.24140159741345,-0.297209599876831,0.65,0.0728697805930484,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","M3","species_equal","species_equal",21,5,21,5,0,0,21,-7.33807983247334,-0.349432372974921,0.392857142857143,0.0930147136903839,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","M3","species_equal","record_equal",16,5,16,5,0,0,16,-6.58984672046397,-0.411865420028998,0.666666666666667,0.119574789293095,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","M3","species_equal","species_equal",16,5,16,5,0,0,16,-6.04218036733264,-0.37763627295829,0.704545454545454,0.106783265271149,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","M3","species_equal","record_equal",31,5,31,5,0,0,31,-13.6768980258071,-0.441190258897003,0.964285714285714,0.143398815918295,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","M3","species_equal","species_equal",31,5,31,5,0,0,31,-29.3561191551187,-0.94697158564899,0.666666666666667,0.354835846295782,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M3","species_equal","record_equal",12,5,12,5,0,0,12,-3.6509881518531,-0.304249012654425,1,0.0731106424121265,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M3","species_equal","species_equal",12,5,12,5,0,0,12,-3.67431422071781,-0.306192851726484,1,0.0752555861054509,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M3","species_equal","record_equal",19,5,19,5,0,0,19,-7.9626348775505,-0.419086046186868,0.828571428571429,0.123235493224279,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M3","species_equal","species_equal",19,5,19,5,0,0,19,-7.78184468904342,-0.409570773107549,0.880952380952381,0.120291740305486,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M3","species_equal","record_equal",15,5,15,5,0,0,15,-9.9659544137681,-0.664396960917873,0.657407407407407,0.233158927076112,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M3","species_equal","species_equal",15,5,15,5,0,0,15,-9.15327708126324,-0.610218472084216,0.631868131868132,0.207966036001401,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M3","species_equal","record_equal",9,5,9,5,0,0,9,-4.65540639534896,-0.517267377260996,0.777777777777778,0.170505639708287,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M3","species_equal","species_equal",9,5,9,5,0,0,9,-6.24531167170728,-0.693923519078586,0.666666666666667,0.248337620929004,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"joint_bb","Null","record_equal","record_equal",15,6,15,6,6,6,15,-25.5663407704377,-1.70442271802918,,,0.479833140308438,0.542030622122974,0.357204348279986,15,1,0.921353805159388,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"joint_bb","Null","record_equal","species_equal",15,6,15,6,6,6,15,-21.8264840124539,-1.45509893416359,,,0.45942834163703,0.529607464751032,0.35723768161332,15,1,0.901893759281642,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","Null","record_equal","record_equal",21,5,21,5,5,5,21,-23.011111829602,-1.09576722998105,,,0.255440436602238,0.294926845871337,-0.0342556272615135,18,1,0.924437373027212,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","Null","record_equal","species_equal",21,5,21,5,5,5,21,-22.2888535853365,-1.06137398025412,,,0.346595013405536,0.414159939069328,0.168727911833137,18,1,0.876762127678106,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","Null","record_equal","record_equal",7,5,7,5,5,5,7,-13.9106458032661,-1.98723511475231,,,0.492500127197646,0.55495911858169,0.388214582508794,7,1,0.917566437022899,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","Null","record_equal","species_equal",7,5,7,5,5,5,7,-12.1938552971278,-1.74197932816112,,,0.512400118717803,0.572899194155506,0.398700296794508,7,1,0.913667699447472,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","Null","record_equal","record_equal",34,5,34,5,4,4,34,-36.5639100977955,-1.0754091205234,,,0.316052784528146,0.344372815267103,-0.154939026551961,31,1,0.945436954884344,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","Null","record_equal","species_equal",34,5,34,5,4,4,34,-60.1748838368017,-1.76984952461181,,,0.345182854790707,0.385687328624156,-0.033024948711849,31,1,0.872223562226261,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","Null","record_equal","record_equal",13,5,13,5,5,5,13,-8.07063676230493,-0.620818212484995,,,0.251396080233563,0.284314070560452,-0.0278445528069787,13,0.923076923076923,0.870503307727857,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","Null","record_equal","species_equal",13,5,13,5,5,5,13,-13.0461447257905,-1.00354959429157,,,0.30930128229527,0.339341220492493,0.0266169856545598,13,0.8,0.888123634290237,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","Null","record_equal","record_equal",19,5,19,5,5,5,19,-24.6947186990058,-1.29972203678978,,,0.285194390747481,0.288696140368867,-0.25311199708929,19,1,0.958844988456849,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","Null","record_equal","species_equal",19,5,19,5,5,5,19,-41.3001914474459,-2.17369428670768,,,0.255695534222466,0.267997787888722,-0.225217260247185,19,1,0.894761679783194,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","Null","record_equal","record_equal",15,5,15,5,4,4,15,-37.088868596246,-2.47259123974973,,,0.177336267165812,0.213330789371631,-0.0416888398422464,14,1,0.944280129789164,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","Null","record_equal","species_equal",15,5,15,5,4,4,15,-27.7297464191971,-1.8486497612798,,,0.12119682233141,0.164982177327346,-0.0277429073025639,14,1,0.894158299832956,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","Null","record_equal","record_equal",14,5,14,5,5,5,14,-22.8747381251351,-1.63390986608108,,,0.524175743194608,0.585008629647818,0.381043672609699,14,0.857142857142857,0.901372989829538,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","Null","record_equal","species_equal",14,5,14,5,5,5,14,-23.0800606694847,-1.64857576210605,,,0.495384530354338,0.557083698841772,0.367115101181128,14,0.75,0.844499468320118,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",9,"joint_bb","Null","record_equal","record_equal",8,5,8,5,5,5,8,-3.70701781425087,-0.463377226781359,,,0.28632920070936,0.341192267449982,-0.0976584014187201,8,1,0.93296576140678,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",9,"joint_bb","Null","record_equal","species_equal",8,5,8,5,5,5,8,-3.2962013702567,-0.412025171282087,,,0.294531680283744,0.376369365211528,0.00734159858127989,8,1,0.892745218250848,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","Null","record_equal","record_equal",7,5,7,5,4,4,7,-3.14285053631488,-0.448978648044983,,,0.133333333333333,0.163393201799004,-0.0337902772787456,6,1,0.822701574749627,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","Null","record_equal","species_equal",7,5,7,5,4,4,7,-2.03653336497402,-0.290933337853432,,,0.13321909734698,0.164125066671091,0.00787638938792111,6,1,0.800731322285419,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"joint_bb","Null","species_equal","record_equal",15,6,15,6,6,6,15,-24.1448930537566,-1.60965953691711,,,0.45220323697571,0.504979907308711,0.297997412566998,15,1,0.945236951161568,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"joint_bb","Null","species_equal","species_equal",15,6,15,6,6,6,15,-20.3247769113867,-1.35498512742578,,,0.426535599574258,0.491617362445086,0.298030745900331,15,1,0.931507500229334,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","Null","species_equal","record_equal",21,5,21,5,5,5,21,-23.3570325755387,-1.11223964645422,,,0.268484698098842,0.307325547266271,-0.0929548039962308,18,1,0.947760049455246,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","Null","species_equal","species_equal",21,5,21,5,5,5,21,-22.0216043436158,-1.04864782588647,,,0.340725095732064,0.393910737916215,0.110028735098419,18,1,0.917088511299125,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","Null","species_equal","record_equal",7,5,7,5,5,5,7,-13.8395095089792,-1.97707278699703,,,0.469926708086479,0.519478919789091,0.335543271249404,7,1,0.936187198873552,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","Null","species_equal","species_equal",7,5,7,5,5,5,7,-12.2383787961137,-1.74833982801624,,,0.491331594214047,0.537575686606512,0.346028985535118,7,1,0.932661530391842,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","Null","species_equal","record_equal",34,5,34,5,4,4,34,-38.5733574009911,-1.13451051179386,,,0.341754939349763,0.361285915521389,-0.189581061311532,31,1,0.958908354705257,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","Null","species_equal","species_equal",34,5,34,5,4,4,34,-61.4212350579724,-1.80650691346978,,,0.362503872170493,0.390183147862563,-0.0676669834714201,31,1,0.903318639268857,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","Null","species_equal","record_equal",13,5,13,5,5,5,13,-8.15655070773168,-0.627426977517822,,,0.263505661168607,0.29412646630374,-0.0803194035255007,13,1,0.900064080622787,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","Null","species_equal","species_equal",13,5,13,5,5,5,13,-12.1676012543552,-0.935969327258091,,,0.317697258410234,0.339282521190919,-0.0258578650639622,13,1,0.912952920108989,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","Null","species_equal","record_equal",19,5,19,5,5,5,19,-26.8618129215366,-1.41377962744929,,,0.331969404482517,0.335473996255077,-0.305389953616683,19,1,0.969706929320184,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","Null","species_equal","species_equal",19,5,19,5,5,5,19,-43.6782997161349,-2.29885787979658,,,0.30274569509712,0.313214934721781,-0.277495216774578,19,1,0.922458064835274,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","Null","species_equal","record_equal",15,5,15,5,4,4,15,-36.5858520086537,-2.43905680057691,,,0.199621921915446,0.233587377840994,-0.103879722564611,14,1,0.964409092789757,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","Null","species_equal","species_equal",15,5,15,5,4,4,15,-28.102143073643,-1.87347620490953,,,0.140892661402911,0.185842773651066,-0.0899337900249286,14,1,0.932873279675426,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","Null","species_equal","record_equal",14,5,14,5,5,5,14,-19.8245071414561,-1.41603622438972,,,0.508138021041275,0.550098530656642,0.324911645073036,14,0.857142857142857,0.925302808226292,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","Null","species_equal","species_equal",14,5,14,5,5,5,14,-19.0788992983392,-1.36277852130994,,,0.478544922093339,0.521803815713682,0.310983073644464,14,0.75,0.883242554421087,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",9,"joint_bb","Null","species_equal","record_equal",8,5,8,5,5,5,8,-4.80167327154248,-0.60020915894281,,,0.326416216202079,0.364068630932441,-0.160221621602772,8,1,0.953737958301194,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",9,"joint_bb","Null","species_equal","species_equal",8,5,8,5,5,5,8,-4.21493583428544,-0.52686697928568,,,0.321132972961663,0.380328052465815,-0.0552216216027724,8,1,0.92598073328191,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","Null","species_equal","record_equal",7,5,7,5,4,4,7,-3.55955087550114,-0.508507267928734,,,0.153237559866729,0.18674112116226,-0.0965230064667602,6,1,0.889005116399821,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","Null","species_equal","species_equal",7,5,7,5,4,4,7,-2.35787378877306,-0.336839112681866,,,0.139928169900047,0.17287052385026,-0.0548563398000935,6,1,0.875343359590361,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"joint_bb","M1","record_equal","record_equal",15,6,15,6,6,6,15,-22.1558393636498,-1.47705595757665,,,0.394786583223736,0.438839272446642,0.293543760107008,15,1,0.90245991153995,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"joint_bb","M1","record_equal","species_equal",15,6,15,6,6,6,15,-19.319191393623,-1.2879460929082,,,0.396262213522297,0.453665928844867,0.311893194258357,15,1,0.882898416358675,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","M1","record_equal","record_equal",21,5,21,5,5,5,21,-23.7383730095236,-1.13039871473922,,,0.256750169824995,0.284332882913726,-0.0721185015371306,18,0.944444444444444,0.920100563156219,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","M1","record_equal","species_equal",21,5,21,5,5,5,21,-20.696647867905,-0.985554660376427,,,0.312361988127484,0.35091491380644,0.114873881317352,18,0.8,0.851437176049341,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","M1","record_equal","record_equal",7,5,7,5,5,5,7,-15.0694322635793,-2.15277603765419,,,0.45668085633997,0.497185545857995,0.257537656396703,7,1,0.954566476547244,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","M1","record_equal","species_equal",7,5,7,5,5,5,7,-13.7630046713464,-1.96614352447806,,,0.459383661612745,0.489128537967704,0.214613757512628,7,1,0.96590694932983,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","M1","record_equal","record_equal",34,5,34,5,4,4,34,-36.1359706496598,-1.06282266616647,,,0.295598333864745,0.332599373153002,-0.121724457786522,31,1,0.937004853394997,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","M1","record_equal","species_equal",34,5,34,5,4,4,34,-60.52361796156,-1.78010641063412,,,0.343236897593218,0.39246135447511,-0.0100462688762392,31,1,0.861404857915042,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","M1","record_equal","record_equal",13,5,13,5,5,5,13,-8.15363851643501,-0.627202962802693,,,0.279335878542958,0.328501623219232,-0.0729013929701856,13,1,0.87788923020953,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","M1","record_equal","species_equal",13,5,13,5,5,5,13,-10.1052435506742,-0.777326426974937,,,0.301596040841846,0.341991771962519,-0.032395451066972,13,1,0.919446566693843,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","M1","record_equal","record_equal",19,5,19,5,5,5,19,-21.4411434985443,-1.12848123676549,,,0.205377284334435,0.212519917214816,-0.166886613488456,19,1,0.945765334365562,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","M1","record_equal","species_equal",19,5,19,5,5,5,19,-38.8064783670189,-2.0424462298431,,,0.203710913977236,0.218152056319889,-0.167144776673556,19,1,0.864900050625148,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","M1","record_equal","record_equal",15,5,15,5,4,4,15,-35.7693652364203,-2.38462434909469,,,0.169881537371394,0.205065446916408,-0.00958181447501583,14,1,0.93725714791155,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","M1","record_equal","species_equal",15,5,15,5,4,4,15,-26.448211917529,-1.76321412783527,,,0.118074705587274,0.154558038680808,0.00244835296215454,14,1,0.881650464152701,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","M1","record_equal","record_equal",14,5,14,5,5,5,14,-22.126202918383,-1.58044306559878,,,0.495293836924141,0.568185701535128,0.395027111513728,14,0.857142857142857,0.900541960917934,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","M1","record_equal","species_equal",14,5,14,5,5,5,14,-21.1363170233145,-1.50973693023675,,,0.466285190296936,0.538457153641079,0.378551805562826,14,0.75,0.846963989826478,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",9,"joint_bb","M1","record_equal","record_equal",8,5,8,5,5,5,8,-5.42326098679132,-0.677907623348916,,,0.326720545924692,0.35642803664813,-0.219900138332829,8,1,0.948071006050584,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
