"Threshold","FPR","TPR","EvalWeighting","Design","Model","TrainWeighting","Fold","AUC"
0.781604554249124,0.526315789473684,0.366197183098592,"species_equal","fivefold","M1","species_equal",4,0.543365455893254
0.770785822667565,0.526315789473684,0.492957746478873,"species_equal","fivefold","M1","species_equal",4,0.543365455893254
0.763298087123553,0.526315789473684,0.873239436619718,"species_equal","fivefold","M1","species_equal",4,0.543365455893254
0.441539105699354,1,0.873239436619718,"species_equal","fivefold","M1","species_equal",4,0.543365455893254
0.293872137140666,1,1,"species_equal","fivefold","M1","species_equal",4,0.543365455893254
Inf,0,0,"species_equal","fivefold","M1","species_equal",5,0.824030445813701
0.833555044012722,0,0.404494382022472,"species_equal","fivefold","M1","species_equal",5,0.824030445813701
0.805615408796578,0.225806451612903,0.730337078651686,"species_equal","fivefold","M1","species_equal",5,0.824030445813701
0.525253003990081,0.612903225806452,0.865168539325843,"species_equal","fivefold","M1","species_equal",5,0.824030445813701
0.385355022171805,0.612903225806452,1,"species_equal","fivefold","M1","species_equal",5,0.824030445813701
0.222684899309357,1,1,"species_equal","fivefold","M1","species_equal",5,0.824030445813701
Inf,0,0,"species_equal","fivefold","M2","record_equal",1,0.883720930232558
0.824522826934381,0,0.27906976744186,"species_equal","fivefold","M2","record_equal",1,0.883720930232558
0.821898552534922,0.205882352941176,0.755813953488372,"species_equal","fivefold","M2","record_equal",1,0.883720930232558
0.734465066045555,0.294117647058823,0.86046511627907,"species_equal","fivefold","M2","record_equal",1,0.883720930232558
0.713099256102621,0.294117647058823,1,"species_equal","fivefold","M2","record_equal",1,0.883720930232558
0.578467680095244,0.647058823529412,1,"species_equal","fivefold","M2","record_equal",1,0.883720930232558
0.258945436228132,1,1,"species_equal","fivefold","M2","record_equal",1,0.883720930232558
Inf,0,0,"species_equal","fivefold","M2","record_equal",2,0.82
0.83919603447075,0,0.2,"species_equal","fivefold","M2","record_equal",2,0.82
0.828590963990669,0.2,0.8,"species_equal","fivefold","M2","record_equal",2,0.82
0.673521908186112,0.6,0.8,"species_equal","fivefold","M2","record_equal",2,0.82
0.659179278990481,0.6,1,"species_equal","fivefold","M2","record_equal",2,0.82
0.428249965768622,1,1,"species_equal","fivefold","M2","record_equal",2,0.82
Inf,0,0,"species_equal","fivefold","M2","record_equal",3,0.644200626959248
0.830550361728517,0.363636363636364,0.275862068965517,"species_equal","fivefold","M2","record_equal",3,0.644200626959248
0.820750555774922,0.454545454545455,0.931034482758621,"species_equal","fivefold","M2","record_equal",3,0.644200626959248
0.776745500723599,0.636363636363636,1,"species_equal","fivefold","M2","record_equal",3,0.644200626959248
0.418543158635161,1,1,"species_equal","fivefold","M2","record_equal",3,0.644200626959248
Inf,0,0,"species_equal","fivefold","M2","record_equal",4,0.476649369903632
0.830429282629188,0.526315789473684,0.23943661971831,"species_equal","fivefold","M2","record_equal",4,0.476649369903632
0.762065370476649,0.526315789473684,0.366197183098592,"species_equal","fivefold","M2","record_equal",4,0.476649369903632
0.746538959022408,0.526315789473684,0.873239436619718,"species_equal","fivefold","M2","record_equal",4,0.476649369903632
0.495786159847799,1,0.873239436619718,"species_equal","fivefold","M2","record_equal",4,0.476649369903632
0.30020176855038,1,1,"species_equal","fivefold","M2","record_equal",4,0.476649369903632
Inf,0,0,"species_equal","fivefold","M2","record_equal",5,0.784885828198623
0.831264308228236,0.225806451612903,0.325842696629213,"species_equal","fivefold","M2","record_equal",5,0.784885828198623
0.808377978659621,0.225806451612903,0.730337078651686,"species_equal","fivefold","M2","record_equal",5,0.784885828198623
0.571185115583862,0.225806451612903,0.865168539325843,"species_equal","fivefold","M2","record_equal",5,0.784885828198623
0.560048028678471,0.612903225806452,1,"species_equal","fivefold","M2","record_equal",5,0.784885828198623
0.268287841654408,1,1,"species_equal","fivefold","M2","record_equal",5,0.784885828198623
Inf,0,0,"species_equal","fivefold","M2","species_equal",1,0.883720930232558
0.803626646535765,0,0.27906976744186,"species_equal","fivefold","M2","species_equal",1,0.883720930232558
0.774427110465046,0.205882352941176,0.755813953488372,"species_equal","fivefold","M2","species_equal",1,0.883720930232558
0.698780431654894,0.294117647058823,0.86046511627907,"species_equal","fivefold","M2","species_equal",1,0.883720930232558
0.668850585304981,0.294117647058823,1,"species_equal","fivefold","M2","species_equal",1,0.883720930232558
0.534059068884739,0.647058823529412,1,"species_equal","fivefold","M2","species_equal",1,0.883720930232558
0.22642710449043,1,1,"species_equal","fivefold","M2","species_equal",1,0.883720930232558
Inf,0,0,"species_equal","fivefold","M2","species_equal",2,0.86
0.825648287197222,0.2,0.6,"species_equal","fivefold","M2","species_equal",2,0.86
0.808753835472609,0.2,0.8,"species_equal","fivefold","M2","species_equal",2,0.86
0.604447815943664,0.2,1,"species_equal","fivefold","M2","species_equal",2,0.86
0.575725061267681,0.6,1,"species_equal","fivefold","M2","species_equal",2,0.86
0.297585022899801,1,1,"species_equal","fivefold","M2","species_equal",2,0.86
Inf,0,0,"species_equal","fivefold","M2","species_equal",3,0.644200626959248
0.840415397222724,0.363636363636364,0.275862068965517,"species_equal","fivefold","M2","species_equal",3,0.644200626959248
0.772996617542622,0.454545454545455,0.931034482758621,"species_equal","fivefold","M2","species_equal",3,0.644200626959248
0.741440370626234,0.636363636363636,1,"species_equal","fivefold","M2","species_equal",3,0.644200626959248
0.387350124725911,1,1,"species_equal","fivefold","M2","species_equal",3,0.644200626959248
Inf,0,0,"species_equal","fivefold","M2","species_equal",4,0.476649369903632
0.827940357994632,0.526315789473684,0.23943661971831,"species_equal","fivefold","M2","species_equal",4,0.476649369903632
0.760940772433862,0.526315789473684,0.366197183098592,"species_equal","fivefold","M2","species_equal",4,0.476649369903632
0.75561447299881,0.526315789473684,0.873239436619718,"species_equal","fivefold","M2","species_equal",4,0.476649369903632
0.513450168503424,1,0.873239436619718,"species_equal","fivefold","M2","species_equal",4,0.476649369903632
0.288645746113196,1,1,"species_equal","fivefold","M2","species_equal",4,0.476649369903632
Inf,0,0,"species_equal","fivefold","M2","species_equal",5,0.784885828198623
0.784750094058779,0.225806451612903,0.325842696629213,"species_equal","fivefold","M2","species_equal",5,0.784885828198623
0.78393265460228,0.225806451612903,0.730337078651686,"species_equal","fivefold","M2","species_equal",5,0.784885828198623
0.479080848770806,0.225806451612903,0.865168539325843,"species_equal","fivefold","M2","species_equal",5,0.784885828198623
0.470228534701615,0.612903225806452,1,"species_equal","fivefold","M2","species_equal",5,0.784885828198623
0.225165591605395,1,1,"species_equal","fivefold","M2","species_equal",5,0.784885828198623
Inf,0,0,"species_equal","fivefold","M3","record_equal",1,0.79343365253078
0.905388394357473,0,0.13953488372093,"species_equal","fivefold","M3","record_equal",1,0.79343365253078
0.862436824656183,0,0.27906976744186,"species_equal","fivefold","M3","record_equal",1,0.79343365253078
0.850423404530479,0.205882352941176,0.476744186046512,"species_equal","fivefold","M3","record_equal",1,0.79343365253078
0.83030638238257,0.205882352941176,0.616279069767442,"species_equal","fivefold","M3","record_equal",1,0.79343365253078
0.775077640024867,0.294117647058823,0.720930232558139,"species_equal","fivefold","M3","record_equal",1,0.79343365253078
0.669107763398861,0.294117647058823,0.86046511627907,"species_equal","fivefold","M3","record_equal",1,0.79343365253078
0.599645686657011,0.647058823529412,0.86046511627907,"species_equal","fivefold","M3","record_equal",1,0.79343365253078
0.515714370245279,0.647058823529412,1,"species_equal","fivefold","M3","record_equal",1,0.79343365253078
0.238110895895995,1,1,"species_equal","fivefold","M3","record_equal",1,0.79343365253078
Inf,0,0,"species_equal","fivefold","M3","record_equal",2,0.78
0.860445704751697,0,0.2,"species_equal","fivefold","M3","record_equal",2,0.78
0.8493890409785,0.2,0.4,"species_equal","fivefold","M3","record_equal",2,0.78
0.705754595548014,0.2,0.8,"species_equal","fivefold","M3","record_equal",2,0.78
0.690278301188705,0.6,0.8,"species_equal","fivefold","M3","record_equal",2,0.78
0.594135674263151,0.6,1,"species_equal","fivefold","M3","record_equal",2,0.78
0.423292813227191,1,1,"species_equal","fivefold","M3","record_equal",2,0.78
Inf,0,0,"species_equal","fivefold","M3","record_equal",3,0.794670846394984
0.846221352924662,0.181818181818182,0.0689655172413793,"species_equal","fivefold","M3","record_equal",3,0.794670846394984
0.834285695577183,0.181818181818182,0.620689655172414,"species_equal","fivefold","M3","record_equal",3,0.794670846394984
0.832621339647285,0.272727272727273,0.724137931034483,"species_equal","fivefold","M3","record_equal",3,0.794670846394984
0.810135392702826,0.272727272727273,1,"species_equal","fivefold","M3","record_equal",3,0.794670846394984
0.808212450507076,0.636363636363636,1,"species_equal","fivefold","M3","record_equal",3,0.794670846394984
0.432726810349918,1,1,"species_equal","fivefold","M3","record_equal",3,0.794670846394984
Inf,0,0,"species_equal","fivefold","M3","record_equal",4,0.790214974054855
0.797598535246554,0,0.126760563380282,"species_equal","fivefold","M3","record_equal",4,0.790214974054855
0.786021727085528,0,0.253521126760563,"species_equal","fivefold","M3","record_equal",4,0.790214974054855
0.776705420396225,0,0.380281690140845,"species_equal","fivefold","M3","record_equal",4,0.790214974054855
0.766854961761477,0.0526315789473684,0.492957746478873,"species_equal","fivefold","M3","record_equal",4,0.790214974054855
0.756474362694956,0.0526315789473684,0.746478873239437,"species_equal","fivefold","M3","record_equal",4,0.790214974054855
0.684618793329781,0.526315789473684,0.746478873239437,"species_equal","fivefold","M3","record_equal",4,0.790214974054855
0.655297317823778,0.526315789473684,0.873239436619718,"species_equal","fivefold","M3","record_equal",4,0.790214974054855
0.560048196496655,1,0.873239436619718,"species_equal","fivefold","M3","record_equal",4,0.790214974054855
0.415443962632235,1,1,"species_equal","fivefold","M3","record_equal",4,0.790214974054855
Inf,0,0,"species_equal","fivefold","M3","record_equal",5,0.845777455599855
0.900168714927258,0,0.134831460674157,"species_equal","fivefold","M3","record_equal",5,0.845777455599855
0.858817414284404,0,0.269662921348315,"species_equal","fivefold","M3","record_equal",5,0.845777455599855
0.849739151089636,0.225806451612903,0.595505617977528,"species_equal","fivefold","M3","record_equal",5,0.845777455599855
0.828014577522079,0.225806451612903,0.730337078651686,"species_equal","fivefold","M3","record_equal",5,0.845777455599855
0.635247403932563,0.225806451612903,0.865168539325843,"species_equal","fivefold","M3","record_equal",5,0.845777455599855
0.61712457321181,0.612903225806452,1,"species_equal","fivefold","M3","record_equal",5,0.845777455599855
0.312641608201619,1,1,"species_equal","fivefold","M3","record_equal",5,0.845777455599855
Inf,0,0,"species_equal","fivefold","M3","species_equal",1,0.79343365253078
0.867298914408587,0,0.13953488372093,"species_equal","fivefold","M3","species_equal",1,0.79343365253078
0.852916872025348,0,0.27906976744186,"species_equal","fivefold","M3","species_equal",1,0.79343365253078
0.823313779642189,0.205882352941176,0.476744186046512,"species_equal","fivefold","M3","species_equal",1,0.79343365253078
0.773239299082621,0.205882352941176,0.616279069767442,"species_equal","fivefold","M3","species_equal",1,0.79343365253078
0.748046398446997,0.294117647058823,0.720930232558139,"species_equal","fivefold","M3","species_equal",1,0.79343365253078
0.662543161067892,0.294117647058823,0.86046511627907,"species_equal","fivefold","M3","species_equal",1,0.79343365253078
0.599283207279415,0.647058823529412,0.86046511627907,"species_equal","fivefold","M3","species_equal",1,0.79343365253078
0.545982242479109,0.647058823529412,1,"species_equal","fivefold","M3","species_equal",1,0.79343365253078
0.195069534327713,1,1,"species_equal","fivefold","M3","species_equal",1,0.79343365253078
Inf,0,0,"species_equal","fivefold","M3","species_equal",2,0.78
0.842367280877343,0,0.2,"species_equal","fivefold","M3","species_equal",2,0.78
0.82656225713078,0.2,0.4,"species_equal","fivefold","M3","species_equal",2,0.78
0.762198858535771,0.2,0.8,"species_equal","fivefold","M3","species_equal",2,0.78
0.654550928704096,0.6,0.8,"species_equal","fivefold","M3","species_equal",2,0.78
0.557586182997399,0.6,1,"species_equal","fivefold","M3","species_equal",2,0.78
0.272112728991704,1,1,"species_equal","fivefold","M3","species_equal",2,0.78
Inf,0,0,"species_equal","fivefold","M3","species_equal",3,0.656739811912226
0.831259581316725,0.0909090909090909,0.103448275862069,"species_equal","fivefold","M3","species_equal",3,0.656739811912226
0.819289176970116,0.272727272727273,0.172413793103448,"species_equal","fivefold","M3","species_equal",3,0.656739811912226
0.803341458820982,0.272727272727273,0.724137931034483,"species_equal","fivefold","M3","species_equal",3,0.656739811912226
0.777542513172903,0.636363636363636,0.724137931034483,"species_equal","fivefold","M3","species_equal",3,0.656739811912226
0.772293175593836,0.636363636363636,1,"species_equal","fivefold","M3","species_equal",3,0.656739811912226
0.425134951145298,1,1,"species_equal","fivefold","M3","species_equal",3,0.656739811912226
Inf,0,0,"species_equal","fivefold","M3","species_equal",4,0.863602668643439
0.815514790130713,0,0.126760563380282,"species_equal","fivefold","M3","species_equal",4,0.863602668643439
0.786307617840537,0,0.253521126760563,"species_equal","fivefold","M3","species_equal",4,0.863602668643439
0.765600011162305,0,0.507042253521127,"species_equal","fivefold","M3","species_equal",4,0.863602668643439
0.755977035988529,0,0.633802816901408,"species_equal","fivefold","M3","species_equal",4,0.863602668643439
0.738452305733776,0.0526315789473684,0.746478873239437,"species_equal","fivefold","M3","species_equal",4,0.863602668643439
0.684846827492587,0.0526315789473684,0.873239436619718,"species_equal","fivefold","M3","species_equal",4,0.863602668643439
0.679534007044768,0.526315789473684,0.873239436619718,"species_equal","fivefold","M3","species_equal",4,0.863602668643439
0.569855205060309,1,0.873239436619718,"species_equal","fivefold","M3","species_equal",4,0.863602668643439
0.424291244214184,1,1,"species_equal","fivefold","M3","species_equal",4,0.863602668643439
Inf,0,0,"species_equal","fivefold","M3","species_equal",5,0.763138818412468
0.861231009400203,0,0.134831460674157,"species_equal","fivefold","M3","species_equal",5,0.763138818412468
0.813670143315865,0.225806451612903,0.460674157303371,"species_equal","fivefold","M3","species_equal",5,0.763138818412468
0.810813593992975,0.225806451612903,0.595505617977528,"species_equal","fivefold","M3","species_equal",5,0.763138818412468
0.751384621522184,0.225806451612903,0.730337078651686,"species_equal","fivefold","M3","species_equal",5,0.763138818412468
0.575537612426421,0.612903225806452,0.865168539325843,"species_equal","fivefold","M3","species_equal",5,0.763138818412468
0.572777355621354,0.612903225806452,1,"species_equal","fivefold","M3","species_equal",5,0.763138818412468
0.264384308081083,1,1,"species_equal","fivefold","M3","species_equal",5,0.763138818412468
Inf,0,0,"species_equal","tenfold","Null","record_equal",1,0.5
0.749857653177462,1,1,"species_equal","tenfold","Null","record_equal",1,0.5
Inf,0,0,"species_equal","tenfold","Null","record_equal",2,0.5
0.776832025251512,1,1,"species_equal","tenfold","Null","record_equal",2,0.5
Inf,0,0,"species_equal","tenfold","Null","record_equal",3,0.5
0.764498730289167,1,1,"species_equal","tenfold","Null","record_equal",3,0.5
Inf,0,0,"species_equal","tenfold","Null","record_equal",4,0.5
0.729128624821564,1,1,"species_equal","tenfold","Null","record_equal",4,0.5
Inf,0,0,"species_equal","tenfold","Null","record_equal",5,0.5
0.738990304832763,1,1,"species_equal","tenfold","Null","record_equal",5,0.5
Inf,0,0,"species_equal","tenfold","Null","record_equal",6,0.5
0.756815652695797,1,1,"species_equal","tenfold","Null","record_equal",6,0.5
Inf,0,0,"species_equal","tenfold","Null","record_equal",7,0.5
0.747869508001179,1,1,"species_equal","tenfold","Null","record_equal",7,0.5
Inf,0,0,"species_equal","tenfold","Null","record_equal",8,0.5
0.763102963603441,1,1,"species_equal","tenfold","Null","record_equal",8,0.5
Inf,0,0,"species_equal","tenfold","Null","record_equal",9,0.5
0.77777865918406,1,1,"species_equal","tenfold","Null","record_equal",9,0.5
Inf,0,0,"species_equal","tenfold","Null","record_equal",10,0.5
0.786986365183889,1,1,"species_equal","tenfold","Null","record_equal",10,0.5
Inf,0,0,"species_equal","tenfold","Null","species_equal",1,0.5
0.679674227079295,1,1,"species_equal","tenfold","Null","species_equal",1,0.5
Inf,0,0,"species_equal","tenfold","Null","species_equal",2,0.5
0.688612362763235,1,1,"species_equal","tenfold","Null","species_equal",2,0.5
Inf,0,0,"species_equal","tenfold","Null","species_equal",3,0.5
0.708014159278454,1,1,"species_equal","tenfold","Null","species_equal",3,0.5
Inf,0,0,"species_equal","tenfold","Null","species_equal",4,0.5
0.666152511407982,1,1,"species_equal","tenfold","Null","species_equal",4,0.5
Inf,0,0,"species_equal","tenfold","Null","species_equal",5,0.5
0.660798076216914,1,1,"species_equal","tenfold","Null","species_equal",5,0.5
Inf,0,0,"species_equal","tenfold","Null","species_equal",6,0.5
0.723729044646853,1,1,"species_equal","tenfold","Null","species_equal",6,0.5
Inf,0,0,"species_equal","tenfold","Null","species_equal",7,0.5
0.679642850596773,1,1,"species_equal","tenfold","Null","species_equal",7,0.5
Inf,0,0,"species_equal","tenfold","Null","species_equal",8,0.5
0.689498755519513,1,1,"species_equal","tenfold","Null","species_equal",8,0.5
Inf,0,0,"species_equal","tenfold","Null","species_equal",9,0.5
0.697446922836613,1,1,"species_equal","tenfold","Null","species_equal",9,0.5
Inf,0,0,"species_equal","tenfold","Null","species_equal",10,0.5
0.724592710609252,1,1,"species_equal","tenfold","Null","species_equal",10,0.5
Inf,0,0,"species_equal","tenfold","M1","record_equal",1,0.75
0.849461968299151,0,0.5,"species_equal","tenfold","M1","record_equal",1,0.75
0.841207256792755,0,0.75,"species_equal","tenfold","M1","record_equal",1,0.75
0.58167128894649,1,0.75,"species_equal","tenfold","M1","record_equal",1,0.75
0.461863394236331,1,1,"species_equal","tenfold","M1","record_equal",1,0.75
Inf,0,0,"species_equal","tenfold","M1","record_equal",2,0.670454545454546
0.872570003679452,0,0.272727272727273,"species_equal","tenfold","M1","record_equal",2,0.670454545454546
0.855081046520426,0.25,0.727272727272727,"species_equal","tenfold","M1","record_equal",2,0.670454545454546
0.678002704197769,1,0.727272727272727,"species_equal","tenfold","M1","record_equal",2,0.670454545454546
0.409675051814763,1,1,"species_equal","tenfold","M1","record_equal",2,0.670454545454546
Inf,0,0,"species_equal","tenfold","M1","record_equal",3,0.964646464646465
0.862571373190332,0,0.363636363636364,"species_equal","tenfold","M1","record_equal",3,0.964646464646465
0.836956095483325,0.111111111111111,1,"species_equal","tenfold","M1","record_equal",3,0.964646464646465
0.273509858385956,1,1,"species_equal","tenfold","M1","record_equal",3,0.964646464646465
Inf,0,0,"species_equal","tenfold","M1","record_equal",4,0.607142857142857
0.854576544825271,0,0.214285714285714,"species_equal","tenfold","M1","record_equal",4,0.607142857142857
0.830546734610964,0,0.428571428571429,"species_equal","tenfold","M1","record_equal",4,0.607142857142857
0.816895581411121,1,0.785714285714286,"species_equal","tenfold","M1","record_equal",4,0.607142857142857
0.714624985981098,1,1,"species_equal","tenfold","M1","record_equal",4,0.607142857142857
Inf,0,0,"species_equal","tenfold","M1","record_equal",5,0.704545454545454
0.825846336353863,0,0.613636363636364,"species_equal","tenfold","M1","record_equal",5,0.704545454545454
0.705370993572838,1,0.795454545454545,"species_equal","tenfold","M1","record_equal",5,0.704545454545454
0.418602868337152,1,1,"species_equal","tenfold","M1","record_equal",5,0.704545454545454
Inf,0,0,"species_equal","tenfold","M1","record_equal",6,0.333333333333333
0.905760683381836,0.333333333333333,0,"species_equal","tenfold","M1","record_equal",6,0.333333333333333
0.854670049789749,0.666666666666667,0,"species_equal","tenfold","M1","record_equal",6,0.333333333333333
0.816681203432387,0.666666666666667,0.5,"species_equal","tenfold","M1","record_equal",6,0.333333333333333
0.730863631120076,0.666666666666667,1,"species_equal","tenfold","M1","record_equal",6,0.333333333333333
0.569643537819189,1,1,"species_equal","tenfold","M1","record_equal",6,0.333333333333333
Inf,0,0,"species_equal","tenfold","M1","record_equal",7,1
0.844080419103706,0,0.5,"species_equal","tenfold","M1","record_equal",7,1
0.827291708226309,0,0.75,"species_equal","tenfold","M1","record_equal",7,1
0.7377570320155,0,1,"species_equal","tenfold","M1","record_equal",7,1
0.259491711576073,1,1,"species_equal","tenfold","M1","record_equal",7,1
Inf,0,0,"species_equal","tenfold","M1","record_equal",8,0.928571428571429
0.847656512003684,0,0.571428571428571,"species_equal","tenfold","M1","record_equal",8,0.928571428571429
0.834980676225811,0.166666666666667,0.785714285714286,"species_equal","tenfold","M1","record_equal",8,0.928571428571429
0.767112620193673,0.333333333333333,1,"species_equal","tenfold","M1","record_equal",8,0.928571428571429
0.298189738562509,1,1,"species_equal","tenfold","M1","record_equal",8,0.928571428571429
Inf,0,0,"species_equal","tenfold","M1","record_equal",9,0.895604395604396
0.870935478093049,0,0.615384615384615,"species_equal","tenfold","M1","record_equal",9,0.895604395604396
0.788924933319384,0.285714285714286,0.769230769230769,"species_equal","tenfold","M1","record_equal",9,0.895604395604396
0.715831497784517,0.428571428571429,1,"species_equal","tenfold","M1","record_equal",9,0.895604395604396
0.662290836929668,1,1,"species_equal","tenfold","M1","record_equal",9,0.895604395604396
Inf,0,0,"species_equal","tenfold","M1","record_equal",10,0.833333333333333
0.834186440802628,0,0.5,"species_equal","tenfold","M1","record_equal",10,0.833333333333333
0.797398674796579,0.333333333333333,0.5,"species_equal","tenfold","M1","record_equal",10,0.833333333333333
0.5888358567623,0.333333333333333,1,"species_equal","tenfold","M1","record_equal",10,0.833333333333333
0.468776539026106,0.666666666666667,1,"species_equal","tenfold","M1","record_equal",10,0.833333333333333
0.318454042960693,1,1,"species_equal","tenfold","M1","record_equal",10,0.833333333333333
Inf,0,0,"species_equal","tenfold","M1","species_equal",1,0.75
0.842519679312348,0,0.5,"species_equal","tenfold","M1","species_equal",1,0.75
0.809716038309002,0,0.75,"species_equal","tenfold","M1","species_equal",1,0.75
0.564659784382495,1,0.75,"species_equal","tenfold","M1","species_equal",1,0.75
0.40589269456539,1,1,"species_equal","tenfold","M1","species_equal",1,0.75
Inf,0,0,"species_equal","tenfold","M1","species_equal",2,0.670454545454546
0.856011146091132,0,0.272727272727273,"species_equal","tenfold","M1","species_equal",2,0.670454545454546
0.80600995390435,0.25,0.727272727272727,"species_equal","tenfold","M1","species_equal",2,0.670454545454546
0.562653619708689,1,0.727272727272727,"species_equal","tenfold","M1","species_equal",2,0.670454545454546
0.302300615940023,1,1,"species_equal","tenfold","M1","species_equal",2,0.670454545454546
Inf,0,0,"species_equal","tenfold","M1","species_equal",3,0.964646464646465
0.852409649012447,0,0.363636363636364,"species_equal","tenfold","M1","species_equal",3,0.964646464646465
0.794240259834112,0.111111111111111,1,"species_equal","tenfold","M1","species_equal",3,0.964646464646465
0.275531826085825,1,1,"species_equal","tenfold","M1","species_equal",3,0.964646464646465
Inf,0,0,"species_equal","tenfold","M1","species_equal",4,0.607142857142857
0.846677000705689,0,0.214285714285714,"species_equal","tenfold","M1","species_equal",4,0.607142857142857
0.800765613965729,0,0.428571428571429,"species_equal","tenfold","M1","species_equal",4,0.607142857142857
0.779992341303478,1,0.785714285714286,"species_equal","tenfold","M1","species_equal",4,0.607142857142857
0.681524650575668,1,1,"species_equal","tenfold","M1","species_equal",4,0.607142857142857
Inf,0,0,"species_equal","tenfold","M1","species_equal",5,0.704545454545454
0.783454495173786,0,0.613636363636364,"species_equal","tenfold","M1","species_equal",5,0.704545454545454
0.675703843304353,1,0.795454545454545,"species_equal","tenfold","M1","species_equal",5,0.704545454545454
0.376924708510303,1,1,"species_equal","tenfold","M1","species_equal",5,0.704545454545454
Inf,0,0,"species_equal","tenfold","M1","species_equal",6,0.5
0.908255003338116,0.333333333333333,0,"species_equal","tenfold","M1","species_equal",6,0.5
0.817406642408992,0.333333333333333,0.5,"species_equal","tenfold","M1","species_equal",6,0.5
0.811779479791266,0.666666666666667,0.5,"species_equal","tenfold","M1","species_equal",6,0.5
0.660703786164898,0.666666666666667,1,"species_equal","tenfold","M1","species_equal",6,0.5
0.598695588498404,1,1,"species_equal","tenfold","M1","species_equal",6,0.5
Inf,0,0,"species_equal","tenfold","M1","species_equal",7,1
0.837179259609948,0,0.5,"species_equal","tenfold","M1","species_equal",7,1
0.788532702865249,0,0.75,"species_equal","tenfold","M1","species_equal",7,1
0.703550876115562,0,1,"species_equal","tenfold","M1","species_equal",7,1
0.238251426065163,1,1,"species_equal","tenfold","M1","species_equal",7,1
Inf,0,0,"species_equal","tenfold","M1","species_equal",8,0.928571428571429
0.847319466193443,0,0.571428571428571,"species_equal","tenfold","M1","species_equal",8,0.928571428571429
0.797558596283183,0.166666666666667,0.785714285714286,"species_equal","tenfold","M1","species_equal",8,0.928571428571429
0.728640201270148,0.333333333333333,1,"species_equal","tenfold","M1","species_equal",8,0.928571428571429
0.247245283078749,1,1,"species_equal","tenfold","M1","species_equal",8,0.928571428571429
Inf,0,0,"species_equal","tenfold","M1","species_equal",9,0.895604395604396
0.857638678449924,0,0.615384615384615,"species_equal","tenfold","M1","species_equal",9,0.895604395604396
0.755960920888282,0.285714285714286,0.769230769230769,"species_equal","tenfold","M1","species_equal",9,0.895604395604396
0.642498774662744,0.428571428571429,1,"species_equal","tenfold","M1","species_equal",9,0.895604395604396
0.597400491105904,1,1,"species_equal","tenfold","M1","species_equal",9,0.895604395604396
Inf,0,0,"species_equal","tenfold","M1","species_equal",10,0.666666666666667
0.823777739660337,0.333333333333333,0,"species_equal","tenfold","M1","species_equal",10,0.666666666666667
0.797438012792878,0.333333333333333,0.5,"species_equal","tenfold","M1","species_equal",10,0.666666666666667
0.509519418311804,0.333333333333333,1,"species_equal","tenfold","M1","species_equal",10,0.666666666666667
0.41750481619598,0.666666666666667,1,"species_equal","tenfold","M1","species_equal",10,0.666666666666667
0.263413583731283,1,1,"species_equal","tenfold","M1","species_equal",10,0.666666666666667
Inf,0,0,"species_equal","tenfold","M2","record_equal",1,1
0.821810404189223,0,0.25,"species_equal","tenfold","M2","record_equal",1,1
0.803176910245639,0,0.75,"species_equal","tenfold","M2","record_equal",1,1
0.565173559032519,0,1,"species_equal","tenfold","M2","record_equal",1,1
0.540609559208177,1,1,"species_equal","tenfold","M2","record_equal",1,1
Inf,0,0,"species_equal","tenfold","M2","record_equal",2,0.602272727272727
0.837326802346415,0.25,0.454545454545455,"species_equal","tenfold","M2","record_equal",2,0.602272727272727
0.831234436141592,0.25,0.727272727272727,"species_equal","tenfold","M2","record_equal",2,0.602272727272727
0.627018082151917,1,0.727272727272727,"species_equal","tenfold","M2","record_equal",2,0.602272727272727
0.344803985355215,1,1,"species_equal","tenfold","M2","record_equal",2,0.602272727272727
Inf,0,0,"species_equal","tenfold","M2","record_equal",3,0.964646464646465
0.826332256216427,0,0.363636363636364,"species_equal","tenfold","M2","record_equal",3,0.964646464646465
0.820761251304847,0.111111111111111,1,"species_equal","tenfold","M2","record_equal",3,0.964646464646465
0.286648696261403,1,1,"species_equal","tenfold","M2","record_equal",3,0.964646464646465
Inf,0,0,"species_equal","tenfold","M2","record_equal",4,0.607142857142857
0.818359110080806,0,0.214285714285714,"species_equal","tenfold","M2","record_equal",4,0.607142857142857
0.811875095517824,0,0.428571428571429,"species_equal","tenfold","M2","record_equal",4,0.607142857142857
0.80121338659406,1,0.785714285714286,"species_equal","tenfold","M2","record_equal",4,0.607142857142857
0.688880975998841,1,1,"species_equal","tenfold","M2","record_equal",4,0.607142857142857
Inf,0,0,"species_equal","tenfold","M2","record_equal",5,0.704545454545454
0.808730641376107,0,0.613636363636364,"species_equal","tenfold","M2","record_equal",5,0.704545454545454
0.808402767148404,1,0.795454545454545,"species_equal","tenfold","M2","record_equal",5,0.704545454545454
0.534353235136544,1,1,"species_equal","tenfold","M2","record_equal",5,0.704545454545454
Inf,0,0,"species_equal","tenfold","M2","record_equal",6,0.333333333333333
0.889135564301606,0.666666666666667,0,"species_equal","tenfold","M2","record_equal",6,0.333333333333333
0.805067252396985,0.666666666666667,1,"species_equal","tenfold","M2","record_equal",6,0.333333333333333
0.543086661561242,1,1,"species_equal","tenfold","M2","record_equal",6,0.333333333333333
Inf,0,0,"species_equal","tenfold","M2","record_equal",7,1
