"Scope","Design","Fold","Route","TrainWeighting","EvalWeighting","Family","Model","Reference","Difference","SE_approx","CI95_lower","CI95_upper","Z_approx","P_approx","IntervalStatus","UncertaintyScope","RecordsUsed","SpeciesUsed","BootstrapReplicates","P_BH"
"fold","fivefold",3,"binary","species_equal","species_equal","model_vs_null","M2","Null",0.083013839235013,0.10090487572072,-0.129283538573481,0.271253041604106,0.822694033782623,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",26,10,2000,
"fold","fivefold",3,"binary","species_equal","species_equal","model_vs_null","M3","Null",0.0934755323530068,0.0760142217678178,-0.0515052934401574,0.244722607786798,1.22971110114794,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",26,10,2000,
"fold","fivefold",4,"binary","species_equal","species_equal","model_vs_null","M1","Null",0.030351907163467,0.113764321448027,-0.215385597679877,0.224437209823952,0.266796362665716,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",60,10,2000,
"fold","fivefold",4,"binary","species_equal","species_equal","model_vs_null","M2","Null",-0.0156270591192068,0.119737612258519,-0.283974872511701,0.185265976803429,-0.130510863081746,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",60,10,2000,
"fold","fivefold",4,"binary","species_equal","species_equal","model_vs_null","M3","Null",0.061859409139787,0.0608384652930625,-0.0699158102983132,0.159224433384528,1.01678122289585,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",60,10,2000,
"fold","fivefold",5,"binary","species_equal","species_equal","model_vs_null","M1","Null",0.118641493410775,0.120329516084859,-0.11111211895189,0.354643418787536,0.985971665730842,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",22,10,2000,
"fold","fivefold",5,"binary","species_equal","species_equal","model_vs_null","M2","Null",0.1211856561194,0.115236117920668,-0.0888595565401191,0.351799782541409,1.05162910991872,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",22,10,2000,
"fold","fivefold",5,"binary","species_equal","species_equal","model_vs_null","M3","Null",0.140764998388675,0.0906992852017511,-0.0173444789925108,0.334880047581251,1.55199677787491,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",22,10,2000,
"fold","fivefold",1,"joint_bb","record_equal","species_equal","model_vs_null","M1","Null",0.127262149283237,0.111065362451837,-0.0890800913036889,0.343203127205505,1.14583112568892,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",17,11,2000,
"fold","fivefold",1,"joint_bb","record_equal","species_equal","model_vs_null","M2","Null",0.18520794703024,0.127802839142009,-0.0626564338873259,0.431544355745521,1.44916926942793,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",17,11,2000,
"fold","fivefold",1,"joint_bb","record_equal","species_equal","model_vs_null","M3","Null",0.148920087558857,0.17221640307173,-0.167122048952311,0.501289565862102,0.864726500511277,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",17,11,2000,
"fold","fivefold",2,"joint_bb","record_equal","species_equal","model_vs_null","M1","Null",-0.231197522136063,0.297710313881772,-0.895465914820915,0.1934710662004,-0.776585530818651,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",45,10,2000,
"fold","fivefold",2,"joint_bb","record_equal","species_equal","model_vs_null","M2","Null",-0.147790946628555,0.256469540452898,-0.719693952152735,0.240665427806784,-0.576251458038922,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",45,10,2000,
"fold","fivefold",2,"joint_bb","record_equal","species_equal","model_vs_null","M3","Null",0.0157429570360151,0.14502868903473,-0.284591451295092,0.27111345125431,0.108550640158135,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",45,10,2000,
"fold","fivefold",3,"joint_bb","record_equal","species_equal","model_vs_null","M1","Null",-0.0181410329657297,0.264615281411074,-0.514557567201006,0.514296019986192,-0.0685562559690117,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",23,10,2000,
"fold","fivefold",3,"joint_bb","record_equal","species_equal","model_vs_null","M2","Null",0.122795713123116,0.219286632402121,-0.270038989167593,0.583040800159021,0.55997810617994,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",23,10,2000,
"fold","fivefold",3,"joint_bb","record_equal","species_equal","model_vs_null","M3","Null",0.0624423034090822,0.212357097875691,-0.299164851255696,0.514843736727637,0.294043872485178,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",23,10,2000,
"fold","fivefold",4,"joint_bb","record_equal","species_equal","model_vs_null","M1","Null",0.0224158206712457,0.0910562949723062,-0.145962797082795,0.198056878459119,0.246175409158293,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",40,10,2000,
"fold","fivefold",4,"joint_bb","record_equal","species_equal","model_vs_null","M2","Null",0.0255319281479119,0.0889336297465667,-0.138490473662002,0.211833415125867,0.287089689475961,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",40,10,2000,
"fold","fivefold",4,"joint_bb","record_equal","species_equal","model_vs_null","M3","Null",-0.01211158387911,0.0890517557330562,-0.163834826979884,0.177733408040831,-0.136006121152917,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",40,10,2000,
"fold","fivefold",5,"joint_bb","record_equal","species_equal","model_vs_null","M1","Null",0.325153138082162,0.132939126021098,0.109605717937489,0.613505794015115,2.4458799137175,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",28,10,2000,
"fold","fivefold",5,"joint_bb","record_equal","species_equal","model_vs_null","M2","Null",0.344142095289574,0.135510030885334,0.119634417922008,0.635394213828161,2.53960605750862,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",28,10,2000,
"fold","fivefold",5,"joint_bb","record_equal","species_equal","model_vs_null","M3","Null",0.385797567095782,0.15246063394458,0.1146564136933,0.711363169788291,2.53047332359921,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",28,10,2000,
"fold","fivefold",1,"joint_bb","species_equal","species_equal","model_vs_null","M1","Null",0.103227067173663,0.0820027489640861,-0.0767703514454484,0.250411319518259,1.25882447207803,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",17,11,2000,
"fold","fivefold",1,"joint_bb","species_equal","species_equal","model_vs_null","M2","Null",0.187957139096658,0.109215144582424,-0.0296787177538085,0.402735652174273,1.72098054546646,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",17,11,2000,
"fold","fivefold",1,"joint_bb","species_equal","species_equal","model_vs_null","M3","Null",0.104793948369981,0.193275808980076,-0.273732103069209,0.479245823565881,0.542198989738978,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",17,11,2000,
"fold","fivefold",2,"joint_bb","species_equal","species_equal","model_vs_null","M1","Null",-0.40045670058374,0.466946664629486,-1.43618073040936,0.213595416939758,-0.85760694083016,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",45,10,2000,
"fold","fivefold",2,"joint_bb","species_equal","species_equal","model_vs_null","M2","Null",-0.20150907384949,0.32872941350443,-0.931382971191403,0.247480179249249,-0.61299374370336,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",45,10,2000,
"fold","fivefold",2,"joint_bb","species_equal","species_equal","model_vs_null","M3","Null",0.0543137953875538,0.156721377231393,-0.289924648275519,0.30041724827918,0.346562774951636,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",45,10,2000,
"fold","fivefold",3,"joint_bb","species_equal","species_equal","model_vs_null","M1","Null",-0.286671252255068,0.330337077292414,-0.939823618806589,0.324540020434851,-0.867814338628741,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",23,10,2000,
"fold","fivefold",3,"joint_bb","species_equal","species_equal","model_vs_null","M2","Null",-0.0252671932359242,0.226351660928538,-0.469724377099367,0.409857642924698,-0.111628044310668,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",23,10,2000,
"fold","fivefold",3,"joint_bb","species_equal","species_equal","model_vs_null","M3","Null",-0.0897491654897563,0.212794890946815,-0.490689105801913,0.335744098103425,-0.421763723228618,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",23,10,2000,
"fold","fivefold",4,"joint_bb","species_equal","species_equal","model_vs_null","M1","Null",0.0012063004565749,0.0865901917172971,-0.159161182115124,0.173014321880392,0.0139311443091993,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",40,10,2000,
"fold","fivefold",4,"joint_bb","species_equal","species_equal","model_vs_null","M2","Null",0.000205670933059179,0.0864675997344697,-0.160485979133946,0.175211950370929,0.00237858959530237,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",40,10,2000,
"fold","fivefold",4,"joint_bb","species_equal","species_equal","model_vs_null","M3","Null",-0.068324170925048,0.119872471076214,-0.297342318246535,0.166702985742411,-0.569973825613454,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",40,10,2000,
"fold","fivefold",5,"joint_bb","species_equal","species_equal","model_vs_null","M1","Null",0.241702588786244,0.0872479507541991,0.107609246887009,0.425931893858497,2.77029531005474,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",28,10,2000,
"fold","fivefold",5,"joint_bb","species_equal","species_equal","model_vs_null","M2","Null",0.277861936733756,0.0920030466285144,0.122822779488186,0.485994298423045,3.02013842928152,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",28,10,2000,
"fold","fivefold",5,"joint_bb","species_equal","species_equal","model_vs_null","M3","Null",0.361200365378736,0.108311630865919,0.164521269312891,0.587890011950751,3.33482528599234,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",28,10,2000,
"fold","tenfold",1,"binary","record_equal","species_equal","model_vs_null","M1","Null",0.0788034750048206,0.143499105680905,-0.240880626181976,0.356477313388939,0.549156558369457,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",1,"binary","record_equal","species_equal","model_vs_null","M2","Null",0.110825871048214,0.128054827162822,-0.137586728304602,0.392198846765037,0.86545641038036,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",1,"binary","record_equal","species_equal","model_vs_null","M3","Null",0.0584501096815657,0.121717499101815,-0.158433974613115,0.294987255100323,0.480211227743623,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",2,"binary","record_equal","species_equal","model_vs_null","M1","Null",-0.0281971761861935,0.149378441099909,-0.337428416212466,0.227227735994772,-0.188763358210001,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",2,"binary","record_equal","species_equal","model_vs_null","M2","Null",-0.0422730231281939,0.190941151949855,-0.458813223472541,0.312081122255401,-0.221392940686226,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",2,"binary","record_equal","species_equal","model_vs_null","M3","Null",0.00069383679466066,0.131553302618922,-0.265080630390686,0.254198746396396,0.00527418757908752,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",3,"binary","record_equal","species_equal","model_vs_null","M1","Null",0.488051047893074,0.232228212645223,0.05075570271116,0.925346393074989,2.1016010170938,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",3,"binary","record_equal","species_equal","model_vs_null","M2","Null",0.470062682845847,0.231671244862709,0.0379638856686559,0.902161480023038,2.02900745461272,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",3,"binary","record_equal","species_equal","model_vs_null","M3","Null",0.503897507918627,0.233723711260729,0.0595778729339158,0.948217142903338,2.1559537335795,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",4,"binary","record_equal","species_equal","model_vs_null","M1","Null",0.0655607515359261,0.0384734165673525,-0.0108246902937538,0.138328210291425,1.70405327588086,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",4,"binary","record_equal","species_equal","model_vs_null","M2","Null",0.0440314021359465,0.0340280759603198,-0.0199716036534365,0.108034407925329,1.29397272379701,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",4,"binary","record_equal","species_equal","model_vs_null","M3","Null",0.047856329655806,0.0423238213181117,-0.032538314051489,0.12878476573195,1.13071854490905,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",5,"binary","record_equal","species_equal","model_vs_null","M1","Null",-0.0525831381440892,0.118049980877132,-0.324377562360647,0.111123921188703,-0.445431144955612,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",16,5,2000,
"fold","tenfold",5,"binary","record_equal","species_equal","model_vs_null","M2","Null",-0.00164703559972799,0.0726224410196388,-0.167410555504304,0.0901811074979505,-0.0226794304433059,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",16,5,2000,
"fold","tenfold",5,"binary","record_equal","species_equal","model_vs_null","M3","Null",-0.0131558644769408,0.0837130158349038,-0.206013625862747,0.108570905805207,-0.157154348648559,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",16,5,2000,
"fold","tenfold",6,"binary","record_equal","species_equal","model_vs_null","M1","Null",-0.170153012559789,0.234141111174071,-0.601446952100583,0.254739637089474,-0.726711390864157,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",31,5,2000,
"fold","tenfold",6,"binary","record_equal","species_equal","model_vs_null","M2","Null",-0.163347414898412,0.247885427319896,-0.616048081959498,0.289353252162675,-0.658963363294496,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",31,5,2000,
"fold","tenfold",6,"binary","record_equal","species_equal","model_vs_null","M3","Null",-0.0474923010987065,0.157074128070691,-0.37446777750648,0.243159562561617,-0.302355974736543,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",31,5,2000,
"fold","tenfold",7,"binary","record_equal","species_equal","model_vs_null","M1","Null",0.281348694115294,0.17889938787021,0.040239328420058,0.690823652743172,1.57266437557299,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,5,2000,
"fold","tenfold",7,"binary","record_equal","species_equal","model_vs_null","M2","Null",0.275715839843641,0.175956171503707,0.0784341413797993,0.670221753092143,1.56695748428371,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,5,2000,
"fold","tenfold",7,"binary","record_equal","species_equal","model_vs_null","M3","Null",0.188147240935733,0.203696296013778,-0.179868675345282,0.654163952642419,0.923665499165515,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,5,2000,
"fold","tenfold",8,"binary","record_equal","species_equal","model_vs_null","M1","Null",0.254597267091083,0.186664507357347,0.00722164684294837,0.668063187080519,1.36392970841364,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",8,"binary","record_equal","species_equal","model_vs_null","M2","Null",0.202604462061076,0.159703447445103,0.00208190638446765,0.55809318617568,1.26862923313362,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",8,"binary","record_equal","species_equal","model_vs_null","M3","Null",0.205104819084468,0.158556106196072,-0.00162850963562871,0.562210832324876,1.29357880945206,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",9,"binary","record_equal","species_equal","model_vs_null","M1","Null",0.125074600764361,0.0695544852119107,0.0148691962395436,0.273576965144863,1.7982248072615,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",9,"binary","record_equal","species_equal","model_vs_null","M2","Null",0.132576108270328,0.0899914141365277,0.0110171531305233,0.337642207367364,1.47320841151795,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",9,"binary","record_equal","species_equal","model_vs_null","M3","Null",0.0455330182487865,0.0997887967532309,-0.1259798822141,0.270668062976097,0.45629388999835,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",10,"binary","record_equal","species_equal","model_vs_null","M1","Null",0.358980118792301,0.254243505644473,-0.124422600633448,0.842382838218051,1.41195393716089,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",10,"binary","record_equal","species_equal","model_vs_null","M2","Null",0.254089660171501,0.259995336262245,-0.237458457705001,0.759111869680718,0.977285453748343,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",10,"binary","record_equal","species_equal","model_vs_null","M3","Null",0.335375230914444,0.241013813960866,-0.113141184263924,0.792969002492215,1.39151870759117,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",1,"binary","species_equal","species_equal","model_vs_null","M1","Null",0.0791802743812087,0.133510413790141,-0.223401502134831,0.262044272231393,0.593064406988273,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",1,"binary","species_equal","species_equal","model_vs_null","M2","Null",0.123980326404936,0.099301796578314,-0.0973716957500717,0.316355505587825,1.24852047673839,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",1,"binary","species_equal","species_equal","model_vs_null","M3","Null",0.0828071488663513,0.0698062910077672,-0.0673077729729724,0.193535731527199,1.18624192276793,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",2,"binary","species_equal","species_equal","model_vs_null","M1","Null",-0.0322691946010667,0.184324138779836,-0.431126639091036,0.254400256923141,-0.17506765426752,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",2,"binary","species_equal","species_equal","model_vs_null","M2","Null",-0.056401102650004,0.221395897365853,-0.53252582688249,0.296074808436427,-0.254752248442988,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",2,"binary","species_equal","species_equal","model_vs_null","M3","Null",-0.00776568144750145,0.12092574327903,-0.265146665129429,0.194309797156883,-0.0642185959492721,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",3,"binary","species_equal","species_equal","model_vs_null","M1","Null",0.423336498744953,0.177667166925581,0.0825663543587659,0.764106643131141,2.38275031943451,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",3,"binary","species_equal","species_equal","model_vs_null","M2","Null",0.409045215828771,0.179054080917095,0.0691797676721251,0.748910663985418,2.28447859849766,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",3,"binary","species_equal","species_equal","model_vs_null","M3","Null",0.432916102016749,0.186418599050517,0.0821287481334259,0.783703455900072,2.32227955913044,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",4,"binary","species_equal","species_equal","model_vs_null","M1","Null",0.114119839048749,0.0459964502754319,0.0210744878327007,0.201093205447376,2.48105752433908,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",4,"binary","species_equal","species_equal","model_vs_null","M2","Null",0.0930585721490147,0.0407619179476398,0.0150274068326091,0.17108973746542,2.28297825113509,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",4,"binary","species_equal","species_equal","model_vs_null","M3","Null",0.102859890422436,0.0441098322677416,0.013700456408985,0.187139425225999,2.33190391199152,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",5,"binary","species_equal","species_equal","model_vs_null","M1","Null",-0.00715478834412209,0.12707958079735,-0.299821798692331,0.170264670290624,-0.0563016363386627,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",16,5,2000,
"fold","tenfold",5,"binary","species_equal","species_equal","model_vs_null","M2","Null",0.0561474483195506,0.0731983836378257,-0.110464194433805,0.146859081776216,0.767058581475782,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",16,5,2000,
"fold","tenfold",5,"binary","species_equal","species_equal","model_vs_null","M3","Null",0.0514896447925892,0.0808053445357627,-0.131674848983066,0.181876082309969,0.637205930974046,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",16,5,2000,
"fold","tenfold",6,"binary","species_equal","species_equal","model_vs_null","M1","Null",-0.216438136593322,0.227439569920966,-0.671208372019935,0.179800821609383,-0.951629202730785,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",31,5,2000,
"fold","tenfold",6,"binary","species_equal","species_equal","model_vs_null","M2","Null",-0.21145518770509,0.254846599659777,-0.683951584715421,0.261041209305242,-0.829735173972831,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",31,5,2000,
"fold","tenfold",6,"binary","species_equal","species_equal","model_vs_null","M3","Null",-0.0458124003739306,0.137918581294899,-0.339236674367925,0.179638532852325,-0.332169892873056,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",31,5,2000,
"fold","tenfold",7,"binary","species_equal","species_equal","model_vs_null","M1","Null",0.29326016497141,0.130822661920634,0.104131961722164,0.591123491497946,2.24166180894042,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,5,2000,
"fold","tenfold",7,"binary","species_equal","species_equal","model_vs_null","M2","Null",0.290081381948251,0.129200692058067,0.132561409002681,0.578991246091362,2.2451999082008,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,5,2000,
"fold","tenfold",7,"binary","species_equal","species_equal","model_vs_null","M3","Null",0.230421181806714,0.147641470330726,-0.0291503211967056,0.565497461142622,1.56068062239259,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,5,2000,
"fold","tenfold",8,"binary","species_equal","species_equal","model_vs_null","M1","Null",0.261552317675274,0.144172535083909,0.0441228133025924,0.573005186279657,1.81416188265712,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",8,"binary","species_equal","species_equal","model_vs_null","M2","Null",0.204700961498778,0.112495116077012,0.0365893794612342,0.448474028932191,1.81964309773808,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",8,"binary","species_equal","species_equal","model_vs_null","M3","Null",0.201552708438089,0.115593627639146,0.0208817066679531,0.456040471266995,1.74363165647232,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",9,"binary","species_equal","species_equal","model_vs_null","M1","Null",0.122438073455563,0.0619958359942434,0.006548033716722,0.238328113194404,1.97494027610067,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",9,"binary","species_equal","species_equal","model_vs_null","M2","Null",0.134270821627828,0.0701333834289548,0.0136384699121163,0.274747835732815,1.91450654542917,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",9,"binary","species_equal","species_equal","model_vs_null","M3","Null",0.0424197841456701,0.0698378104217111,-0.09755670587678,0.163476536519066,0.60740426839732,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",10,"binary","species_equal","species_equal","model_vs_null","M1","Null",0.205998598055269,0.25598702036746,-0.281898994149127,0.712297025775061,0.804722824460261,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",10,"binary","species_equal","species_equal","model_vs_null","M2","Null",0.134883999959486,0.276381860463825,-0.398773964096725,0.668541964015698,0.488034922889381,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",10,"binary","species_equal","species_equal","model_vs_null","M3","Null",0.20863723990018,0.235757878784304,-0.222108773882394,0.68525215669,0.884964018916471,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",1,"joint_bb","record_equal","species_equal","model_vs_null","M1","Null",0.167152841255394,0.0956533640083272,-0.00337073534497984,0.353743758899911,1.74748523471524,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,6,2000,
"fold","tenfold",1,"joint_bb","record_equal","species_equal","model_vs_null","M2","Null",0.192004085536485,0.116273063391025,-0.00912707758309275,0.441707696705974,1.65132043430193,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,6,2000,
"fold","tenfold",1,"joint_bb","record_equal","species_equal","model_vs_null","M3","Null",0.21368776017017,0.159211711235853,-0.0545511766262933,0.571141120085479,1.34216106661663,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,6,2000,
"fold","tenfold",2,"joint_bb","record_equal","species_equal","model_vs_null","M1","Null",0.0758193198776903,0.183340992393714,-0.237912962509223,0.492881008701889,0.413542650161251,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",2,"joint_bb","record_equal","species_equal","model_vs_null","M2","Null",0.0993270484154595,0.217847733328404,-0.263689981931031,0.5981812123215,0.455947128289486,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",2,"joint_bb","record_equal","species_equal","model_vs_null","M3","Null",0.0931376165353218,0.238541311787962,-0.280622638979693,0.62655338738546,0.390446484247187,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
