"FPR","TPR","Design","Model"
0.444444444444444,0.905172413793103,"species10","M1"
0.444444444444444,0.913793103448276,"species10","M1"
0.444444444444444,0.922413793103448,"species10","M1"
0.444444444444444,0.931034482758621,"species10","M1"
0.444444444444444,0.939655172413793,"species10","M1"
0.472222222222222,0.939655172413793,"species10","M1"
0.5,0.939655172413793,"species10","M1"
0.527777777777778,0.939655172413793,"species10","M1"
0.555555555555556,0.939655172413793,"species10","M1"
0.583333333333333,0.939655172413793,"species10","M1"
0.611111111111111,0.939655172413793,"species10","M1"
0.638888888888889,0.939655172413793,"species10","M1"
0.666666666666667,0.939655172413793,"species10","M1"
0.694444444444444,0.939655172413793,"species10","M1"
0.694444444444444,0.948275862068966,"species10","M1"
0.694444444444444,0.956896551724138,"species10","M1"
0.694444444444444,0.96551724137931,"species10","M1"
0.694444444444444,0.974137931034483,"species10","M1"
0.694444444444444,0.982758620689655,"species10","M1"
0.694444444444444,0.991379310344828,"species10","M1"
0.722222222222222,0.991379310344828,"species10","M1"
0.722222222222222,1,"species10","M1"
0.75,1,"species10","M1"
0.777777777777778,1,"species10","M1"
0.805555555555556,1,"species10","M1"
0.833333333333333,1,"species10","M1"
0.861111111111111,1,"species10","M1"
0.888888888888889,1,"species10","M1"
0.916666666666667,1,"species10","M1"
0.944444444444444,1,"species10","M1"
0.972222222222222,1,"species10","M1"
1,1,"species10","M1"
1,1,"species10","M1"
0,0,"species10","M2"
0,0.00862068965517241,"species10","M2"
0,0.0172413793103448,"species10","M2"
0,0.0258620689655172,"species10","M2"
0.0277777777777778,0.0258620689655172,"species10","M2"
0.0555555555555556,0.0258620689655172,"species10","M2"
0.0833333333333333,0.0258620689655172,"species10","M2"
0.111111111111111,0.0258620689655172,"species10","M2"
0.111111111111111,0.0344827586206897,"species10","M2"
0.111111111111111,0.0431034482758621,"species10","M2"
0.111111111111111,0.0517241379310345,"species10","M2"
0.111111111111111,0.0603448275862069,"species10","M2"
0.111111111111111,0.0689655172413793,"species10","M2"
0.111111111111111,0.0775862068965517,"species10","M2"
0.111111111111111,0.0862068965517241,"species10","M2"
0.138888888888889,0.0862068965517241,"species10","M2"
0.138888888888889,0.0948275862068965,"species10","M2"
0.166666666666667,0.0948275862068965,"species10","M2"
0.194444444444444,0.0948275862068965,"species10","M2"
0.194444444444444,0.103448275862069,"species10","M2"
0.222222222222222,0.103448275862069,"species10","M2"
0.222222222222222,0.112068965517241,"species10","M2"
0.222222222222222,0.120689655172414,"species10","M2"
0.222222222222222,0.129310344827586,"species10","M2"
0.222222222222222,0.137931034482759,"species10","M2"
0.222222222222222,0.146551724137931,"species10","M2"
0.222222222222222,0.155172413793103,"species10","M2"
0.222222222222222,0.163793103448276,"species10","M2"
0.222222222222222,0.172413793103448,"species10","M2"
0.222222222222222,0.181034482758621,"species10","M2"
0.222222222222222,0.189655172413793,"species10","M2"
0.222222222222222,0.198275862068966,"species10","M2"
0.222222222222222,0.206896551724138,"species10","M2"
0.25,0.206896551724138,"species10","M2"
0.25,0.21551724137931,"species10","M2"
0.25,0.224137931034483,"species10","M2"
0.25,0.232758620689655,"species10","M2"
0.25,0.241379310344828,"species10","M2"
0.277777777777778,0.241379310344828,"species10","M2"
0.277777777777778,0.25,"species10","M2"
0.277777777777778,0.258620689655172,"species10","M2"
0.277777777777778,0.267241379310345,"species10","M2"
0.277777777777778,0.275862068965517,"species10","M2"
0.277777777777778,0.28448275862069,"species10","M2"
0.277777777777778,0.293103448275862,"species10","M2"
0.277777777777778,0.301724137931034,"species10","M2"
0.277777777777778,0.310344827586207,"species10","M2"
0.277777777777778,0.318965517241379,"species10","M2"
0.277777777777778,0.327586206896552,"species10","M2"
0.305555555555556,0.327586206896552,"species10","M2"
0.305555555555556,0.336206896551724,"species10","M2"
0.305555555555556,0.344827586206897,"species10","M2"
0.305555555555556,0.353448275862069,"species10","M2"
0.333333333333333,0.353448275862069,"species10","M2"
0.333333333333333,0.362068965517241,"species10","M2"
0.333333333333333,0.370689655172414,"species10","M2"
0.333333333333333,0.379310344827586,"species10","M2"
0.333333333333333,0.387931034482759,"species10","M2"
0.333333333333333,0.396551724137931,"species10","M2"
0.333333333333333,0.405172413793103,"species10","M2"
0.333333333333333,0.413793103448276,"species10","M2"
0.333333333333333,0.422413793103448,"species10","M2"
0.333333333333333,0.431034482758621,"species10","M2"
0.333333333333333,0.439655172413793,"species10","M2"
0.333333333333333,0.448275862068966,"species10","M2"
0.333333333333333,0.456896551724138,"species10","M2"
0.333333333333333,0.46551724137931,"species10","M2"
0.333333333333333,0.474137931034483,"species10","M2"
0.333333333333333,0.482758620689655,"species10","M2"
0.333333333333333,0.491379310344828,"species10","M2"
0.333333333333333,0.5,"species10","M2"
0.333333333333333,0.508620689655172,"species10","M2"
0.333333333333333,0.517241379310345,"species10","M2"
0.333333333333333,0.525862068965517,"species10","M2"
0.361111111111111,0.525862068965517,"species10","M2"
0.388888888888889,0.525862068965517,"species10","M2"
0.388888888888889,0.53448275862069,"species10","M2"
0.388888888888889,0.543103448275862,"species10","M2"
0.388888888888889,0.551724137931034,"species10","M2"
0.388888888888889,0.560344827586207,"species10","M2"
0.388888888888889,0.568965517241379,"species10","M2"
0.388888888888889,0.577586206896552,"species10","M2"
0.388888888888889,0.586206896551724,"species10","M2"
0.388888888888889,0.594827586206897,"species10","M2"
0.388888888888889,0.603448275862069,"species10","M2"
0.388888888888889,0.612068965517241,"species10","M2"
0.388888888888889,0.620689655172414,"species10","M2"
0.388888888888889,0.629310344827586,"species10","M2"
0.388888888888889,0.637931034482759,"species10","M2"
0.388888888888889,0.646551724137931,"species10","M2"
0.388888888888889,0.655172413793103,"species10","M2"
0.388888888888889,0.663793103448276,"species10","M2"
0.388888888888889,0.672413793103448,"species10","M2"
0.388888888888889,0.681034482758621,"species10","M2"
0.388888888888889,0.689655172413793,"species10","M2"
0.388888888888889,0.698275862068966,"species10","M2"
0.388888888888889,0.706896551724138,"species10","M2"
0.388888888888889,0.71551724137931,"species10","M2"
0.388888888888889,0.724137931034483,"species10","M2"
0.388888888888889,0.732758620689655,"species10","M2"
0.388888888888889,0.741379310344828,"species10","M2"
0.388888888888889,0.75,"species10","M2"
0.388888888888889,0.758620689655172,"species10","M2"
0.388888888888889,0.767241379310345,"species10","M2"
0.388888888888889,0.775862068965517,"species10","M2"
0.388888888888889,0.78448275862069,"species10","M2"
0.388888888888889,0.793103448275862,"species10","M2"
0.388888888888889,0.801724137931034,"species10","M2"
0.388888888888889,0.810344827586207,"species10","M2"
0.388888888888889,0.818965517241379,"species10","M2"
0.388888888888889,0.827586206896552,"species10","M2"
0.388888888888889,0.836206896551724,"species10","M2"
0.388888888888889,0.844827586206897,"species10","M2"
0.388888888888889,0.853448275862069,"species10","M2"
0.388888888888889,0.862068965517241,"species10","M2"
0.388888888888889,0.870689655172414,"species10","M2"
0.388888888888889,0.879310344827586,"species10","M2"
0.388888888888889,0.887931034482759,"species10","M2"
0.416666666666667,0.887931034482759,"species10","M2"
0.444444444444444,0.887931034482759,"species10","M2"
0.444444444444444,0.896551724137931,"species10","M2"
0.444444444444444,0.905172413793103,"species10","M2"
0.444444444444444,0.913793103448276,"species10","M2"
0.444444444444444,0.922413793103448,"species10","M2"
0.444444444444444,0.931034482758621,"species10","M2"
0.444444444444444,0.939655172413793,"species10","M2"
0.472222222222222,0.939655172413793,"species10","M2"
0.5,0.939655172413793,"species10","M2"
0.527777777777778,0.939655172413793,"species10","M2"
0.555555555555556,0.939655172413793,"species10","M2"
0.583333333333333,0.939655172413793,"species10","M2"
0.611111111111111,0.939655172413793,"species10","M2"
0.638888888888889,0.939655172413793,"species10","M2"
0.666666666666667,0.939655172413793,"species10","M2"
0.694444444444444,0.939655172413793,"species10","M2"
0.694444444444444,0.948275862068966,"species10","M2"
0.694444444444444,0.956896551724138,"species10","M2"
0.694444444444444,0.96551724137931,"species10","M2"
0.694444444444444,0.974137931034483,"species10","M2"
0.722222222222222,0.974137931034483,"species10","M2"
0.722222222222222,0.982758620689655,"species10","M2"
0.722222222222222,0.991379310344828,"species10","M2"
0.75,0.991379310344828,"species10","M2"
0.777777777777778,0.991379310344828,"species10","M2"
0.805555555555556,0.991379310344828,"species10","M2"
0.833333333333333,0.991379310344828,"species10","M2"
0.861111111111111,0.991379310344828,"species10","M2"
0.888888888888889,0.991379310344828,"species10","M2"
0.916666666666667,0.991379310344828,"species10","M2"
0.916666666666667,1,"species10","M2"
0.944444444444444,1,"species10","M2"
0.972222222222222,1,"species10","M2"
1,1,"species10","M2"
1,1,"species10","M2"
0,0,"species10","M3"
0,0.00862068965517241,"species10","M3"
0,0.0172413793103448,"species10","M3"
0.0277777777777778,0.0172413793103448,"species10","M3"
0.0555555555555556,0.0172413793103448,"species10","M3"
0.0555555555555556,0.0258620689655172,"species10","M3"
0.0555555555555556,0.0344827586206897,"species10","M3"
0.0555555555555556,0.0431034482758621,"species10","M3"
0.0555555555555556,0.0517241379310345,"species10","M3"
0.0555555555555556,0.0603448275862069,"species10","M3"
0.0555555555555556,0.0689655172413793,"species10","M3"
0.0555555555555556,0.0775862068965517,"species10","M3"
0.0555555555555556,0.0862068965517241,"species10","M3"
0.0555555555555556,0.0948275862068965,"species10","M3"
0.0555555555555556,0.103448275862069,"species10","M3"
0.0555555555555556,0.112068965517241,"species10","M3"
0.0833333333333333,0.112068965517241,"species10","M3"
0.0833333333333333,0.120689655172414,"species10","M3"
0.0833333333333333,0.129310344827586,"species10","M3"
0.0833333333333333,0.137931034482759,"species10","M3"
0.0833333333333333,0.146551724137931,"species10","M3"
0.0833333333333333,0.155172413793103,"species10","M3"
0.0833333333333333,0.163793103448276,"species10","M3"
0.0833333333333333,0.172413793103448,"species10","M3"
0.111111111111111,0.172413793103448,"species10","M3"
0.111111111111111,0.181034482758621,"species10","M3"
0.111111111111111,0.189655172413793,"species10","M3"
0.111111111111111,0.198275862068966,"species10","M3"
0.111111111111111,0.206896551724138,"species10","M3"
0.111111111111111,0.21551724137931,"species10","M3"
0.111111111111111,0.224137931034483,"species10","M3"
0.111111111111111,0.232758620689655,"species10","M3"
0.111111111111111,0.241379310344828,"species10","M3"
0.111111111111111,0.25,"species10","M3"
0.138888888888889,0.25,"species10","M3"
0.138888888888889,0.258620689655172,"species10","M3"
0.138888888888889,0.267241379310345,"species10","M3"
0.138888888888889,0.275862068965517,"species10","M3"
0.138888888888889,0.28448275862069,"species10","M3"
0.138888888888889,0.293103448275862,"species10","M3"
0.138888888888889,0.301724137931034,"species10","M3"
0.138888888888889,0.310344827586207,"species10","M3"
0.138888888888889,0.318965517241379,"species10","M3"
0.138888888888889,0.327586206896552,"species10","M3"
0.138888888888889,0.336206896551724,"species10","M3"
0.138888888888889,0.344827586206897,"species10","M3"
0.138888888888889,0.353448275862069,"species10","M3"
0.138888888888889,0.362068965517241,"species10","M3"
0.138888888888889,0.370689655172414,"species10","M3"
0.138888888888889,0.379310344827586,"species10","M3"
0.138888888888889,0.387931034482759,"species10","M3"
0.138888888888889,0.396551724137931,"species10","M3"
0.138888888888889,0.405172413793103,"species10","M3"
0.138888888888889,0.413793103448276,"species10","M3"
0.138888888888889,0.422413793103448,"species10","M3"
0.138888888888889,0.431034482758621,"species10","M3"
0.138888888888889,0.439655172413793,"species10","M3"
0.138888888888889,0.448275862068966,"species10","M3"
0.138888888888889,0.456896551724138,"species10","M3"
0.138888888888889,0.46551724137931,"species10","M3"
0.138888888888889,0.474137931034483,"species10","M3"
0.138888888888889,0.482758620689655,"species10","M3"
0.138888888888889,0.491379310344828,"species10","M3"
0.138888888888889,0.5,"species10","M3"
0.138888888888889,0.508620689655172,"species10","M3"
0.166666666666667,0.508620689655172,"species10","M3"
0.166666666666667,0.517241379310345,"species10","M3"
0.166666666666667,0.525862068965517,"species10","M3"
0.166666666666667,0.53448275862069,"species10","M3"
0.194444444444444,0.53448275862069,"species10","M3"
0.194444444444444,0.543103448275862,"species10","M3"
0.194444444444444,0.551724137931034,"species10","M3"
0.194444444444444,0.560344827586207,"species10","M3"
0.194444444444444,0.568965517241379,"species10","M3"
0.194444444444444,0.577586206896552,"species10","M3"
0.194444444444444,0.586206896551724,"species10","M3"
0.194444444444444,0.594827586206897,"species10","M3"
0.194444444444444,0.603448275862069,"species10","M3"
0.194444444444444,0.612068965517241,"species10","M3"
0.194444444444444,0.620689655172414,"species10","M3"
0.194444444444444,0.629310344827586,"species10","M3"
0.194444444444444,0.637931034482759,"species10","M3"
0.194444444444444,0.646551724137931,"species10","M3"
0.194444444444444,0.655172413793103,"species10","M3"
0.194444444444444,0.663793103448276,"species10","M3"
0.194444444444444,0.672413793103448,"species10","M3"
0.194444444444444,0.681034482758621,"species10","M3"
0.194444444444444,0.689655172413793,"species10","M3"
0.194444444444444,0.698275862068966,"species10","M3"
0.194444444444444,0.706896551724138,"species10","M3"
0.194444444444444,0.71551724137931,"species10","M3"
0.194444444444444,0.724137931034483,"species10","M3"
0.222222222222222,0.724137931034483,"species10","M3"
0.222222222222222,0.732758620689655,"species10","M3"
0.222222222222222,0.741379310344828,"species10","M3"
0.25,0.741379310344828,"species10","M3"
0.277777777777778,0.741379310344828,"species10","M3"
0.277777777777778,0.75,"species10","M3"
0.277777777777778,0.758620689655172,"species10","M3"
0.277777777777778,0.767241379310345,"species10","M3"
0.277777777777778,0.775862068965517,"species10","M3"
0.277777777777778,0.78448275862069,"species10","M3"
0.305555555555556,0.78448275862069,"species10","M3"
0.333333333333333,0.78448275862069,"species10","M3"
0.333333333333333,0.793103448275862,"species10","M3"
0.333333333333333,0.801724137931034,"species10","M3"
0.333333333333333,0.810344827586207,"species10","M3"
0.333333333333333,0.818965517241379,"species10","M3"
0.333333333333333,0.827586206896552,"species10","M3"
0.333333333333333,0.836206896551724,"species10","M3"
0.333333333333333,0.844827586206897,"species10","M3"
0.333333333333333,0.853448275862069,"species10","M3"
0.333333333333333,0.862068965517241,"species10","M3"
0.361111111111111,0.862068965517241,"species10","M3"
0.388888888888889,0.862068965517241,"species10","M3"
0.416666666666667,0.862068965517241,"species10","M3"
0.444444444444444,0.862068965517241,"species10","M3"
0.444444444444444,0.870689655172414,"species10","M3"
0.472222222222222,0.870689655172414,"species10","M3"
0.5,0.870689655172414,"species10","M3"
0.527777777777778,0.870689655172414,"species10","M3"
0.527777777777778,0.879310344827586,"species10","M3"
0.527777777777778,0.887931034482759,"species10","M3"
0.527777777777778,0.896551724137931,"species10","M3"
0.527777777777778,0.905172413793103,"species10","M3"
0.527777777777778,0.913793103448276,"species10","M3"
0.555555555555556,0.913793103448276,"species10","M3"
0.583333333333333,0.913793103448276,"species10","M3"
0.611111111111111,0.913793103448276,"species10","M3"
0.638888888888889,0.913793103448276,"species10","M3"
0.666666666666667,0.913793103448276,"species10","M3"
0.666666666666667,0.922413793103448,"species10","M3"
0.666666666666667,0.931034482758621,"species10","M3"
0.666666666666667,0.939655172413793,"species10","M3"
0.694444444444444,0.939655172413793,"species10","M3"
0.722222222222222,0.939655172413793,"species10","M3"
0.722222222222222,0.948275862068966,"species10","M3"
0.722222222222222,0.956896551724138,"species10","M3"
0.722222222222222,0.96551724137931,"species10","M3"
0.722222222222222,0.974137931034483,"species10","M3"
0.722222222222222,0.982758620689655,"species10","M3"
0.722222222222222,0.991379310344828,"species10","M3"
0.722222222222222,1,"species10","M3"
0.75,1,"species10","M3"
0.777777777777778,1,"species10","M3"
0.805555555555556,1,"species10","M3"
0.833333333333333,1,"species10","M3"
0.861111111111111,1,"species10","M3"
0.888888888888889,1,"species10","M3"
0.916666666666667,1,"species10","M3"
0.944444444444444,1,"species10","M3"
0.972222222222222,1,"species10","M3"
1,1,"species10","M3"
1,1,"species10","M3"
