"FitID","Route","Model","TrainWeighting","Design","Fold","Status","MaxRhat","MinBulkESS","MinTailESS","Divergences","TreeDepthHits","MinEBFMI","ParametersChecked","DiagnosticScope","StoredFitKey","StoredChains","StoredIter","StoredWarmup"
"full__all__binary__M1__record_equal","binary","M1","record_equal","full",,"PASS",1.0011372302983,3422.07254544426,4778.0241107134,0,0,0.917772754517428,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","b1cf6e9c22a4fa01c9c3d1054e6186ec2e6f4ae7c83fc7a70284b4051235f449",4,4000,2000
"fivefold__1__binary__M1__record_equal","binary","M1","record_equal","fivefold",1,"PASS",1.00209184823153,4016.77557571835,5360.77866813328,0,0,1.0010086702653,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","c449e80ba5896b6bd6eecdc799e2b9fbd56a7161dd43db9e14007e9a93f18c68",4,4000,2000
"fivefold__2__binary__M1__record_equal","binary","M1","record_equal","fivefold",2,"PASS",1.00123835536436,3907.12190492129,5346.5397955357,0,0,0.960662318422713,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","9ccff0f503d50bc06c7d4e6dc2337813e933351defff2b9205bf89470109a11e",4,4000,2000
"fivefold__3__binary__M1__record_equal","binary","M1","record_equal","fivefold",3,"PASS",1.00109147828508,3638.41119399955,4974.59130551136,0,0,0.997105371127131,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","9351b7958a90d5089a13f89c3200dc9ed74467aa586561ae47597921d0ca6fcc",4,4000,2000
"fivefold__4__binary__M1__record_equal","binary","M1","record_equal","fivefold",4,"PASS",1.00095102649799,3552.83956106774,4563.41118735587,0,0,0.901290626908679,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","8f8a9cdb10610b47d5de9963f81c1c7250375813d6327abab9fc8d4e21042804",4,4000,2000
"fivefold__5__binary__M1__record_equal","binary","M1","record_equal","fivefold",5,"PASS",1.00188846182179,3187.5498674853,5059.87047887357,0,0,0.960230057363348,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","ca9a7bdd63d9410ee2a3616204efeed9eb578113a9e1a91241d211ce3028277e",4,4000,2000
"tenfold__1__binary__M1__record_equal","binary","M1","record_equal","tenfold",1,"PASS",1.00142443629324,4006.49316421575,5580.63099293258,0,0,0.987463770473061,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","a2c2090d62043a6dcbd942417e682f0b7dc71d623779f38b470270870a359c51",4,4000,2000
"tenfold__2__binary__M1__record_equal","binary","M1","record_equal","tenfold",2,"PASS",1.00147912011293,3247.47950831421,5320.45263087574,0,0,0.967787070315041,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","413c52d1b83312d88c0ef87050b8cf1de695f906e3723b0683d5cf6c427765b6",4,4000,2000
"tenfold__3__binary__M1__record_equal","binary","M1","record_equal","tenfold",3,"PASS",1.00123805502412,3401.78065133283,5140.55785898269,0,0,0.993937800618743,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","1561ddc90cdbc2f66d5d8ca299e18ea80413db3e53b2eb5d46efa72464f97fc1",4,4000,2000
"tenfold__4__binary__M1__record_equal","binary","M1","record_equal","tenfold",4,"PASS",1.00171774106898,3360.93486234026,5095.63723682251,0,0,0.885615078631157,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","6da98178e4dcd7e1617fb70a2d50beb99b605f352f9c5048e81a99eb039489ee",4,4000,2000
"tenfold__5__binary__M1__record_equal","binary","M1","record_equal","tenfold",5,"PASS",1.0013190538599,3311.88863518216,4749.84944433142,0,0,0.916618326795173,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","a28751a31efd29d2d83f3265f478bdb3a156f133065e53c8b402beb9973f26f4",4,4000,2000
"tenfold__6__binary__M1__record_equal","binary","M1","record_equal","tenfold",6,"PASS",1.00203779755976,3547.64835487142,4741.42480597835,0,0,0.977450562940809,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","b78acd8c727cefc9df0ed72e1f1b782d855b62204742204646e0ff5c1fbea754",4,4000,2000
"tenfold__7__binary__M1__record_equal","binary","M1","record_equal","tenfold",7,"PASS",1.00153866589468,3835.01940889688,4974.06093942873,0,0,0.994216063303777,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","e7ed3a23a88413c6627757cf7532544ec921b37c0ac49e536bfb47f9f6cfcabe",4,4000,2000
"tenfold__8__binary__M1__record_equal","binary","M1","record_equal","tenfold",8,"PASS",1.00075029665186,3501.43416742491,4390.79145828637,0,0,0.949198923399602,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","f06517783ec0e16f9c6c04c6a8e135543ae945730f0ce0ce41a80a4c2815e735",4,4000,2000
